#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 604900      4.86e-03    6.52e-03      5.76e-05    6.24e-05      2.75e-03    3.69e-03    2.1e-06
 605000      5.32e-03    5.10e-03      1.25e-04    3.56e-05      3.06e-03    2.93e-03    2.0e-06
 605100      7.83e-03    4.32e-03      1.21e-04    2.96e-05      4.50e-03    2.48e-03    2.0e-06
 605200      8.85e-03    4.35e-03      9.56e-05    2.17e-05      5.09e-03    2.50e-03    2.0e-06
 605300      6.29e-03    8.48e-03      7.33e-05    7.30e-05      3.62e-03    4.88e-03    2.0e-06
 605400      8.93e-03    8.83e-03      2.45e-05    6.59e-05      5.14e-03    5.08e-03    2.0e-06
 605500      4.94e-03    4.30e-03      3.17e-05    3.03e-05      2.84e-03    2.48e-03    2.0e-06
 605600      6.53e-03    9.27e-03      1.32e-04    2.12e-04      3.75e-03    5.33e-03    2.0e-06
 605700      9.30e-03    1.64e-02      1.19e-04    2.12e-04      5.35e-03    9.42e-03    2.0e-06
 605800      5.48e-03    4.12e-03      1.71e-04    2.33e-04      3.14e-03    2.35e-03    2.0e-06
 605900      7.53e-03    5.22e-03      6.72e-05    5.30e-05      4.33e-03    3.01e-03    2.0e-06
 606000      4.97e-03    4.49e-03      1.39e-04    9.12e-05      2.86e-03    2.58e-03    2.0e-06
 606100      6.58e-03    5.79e-03      8.30e-05    7.27e-05      3.79e-03    3.33e-03    2.0e-06
 606200      1.28e-02    1.64e-02      2.02e-04    2.67e-04      7.37e-03    9.46e-03    2.0e-06
 606300      4.75e-03    5.49e-03      1.47e-04    1.37e-04      2.73e-03    3.15e-03    2.0e-06
 606400      3.74e-03    5.60e-03      1.55e-04    1.69e-04      2.14e-03    3.22e-03    2.0e-06
 606500      7.80e-03    5.36e-03      3.68e-05    4.07e-05      4.49e-03    3.09e-03    2.0e-06
 606600      4.73e-03    4.28e-03      2.24e-05    3.03e-05      2.72e-03    2.46e-03    2.0e-06
 606700      3.68e-03    5.38e-03      2.30e-04    2.47e-04      2.09e-03    3.08e-03    2.0e-06
 606800      1.13e-02    5.07e-03      1.05e-04    9.54e-05      6.50e-03    2.92e-03    2.0e-06
 606900      7.60e-03    4.50e-03      5.97e-05    2.97e-05      4.37e-03    2.59e-03    2.0e-06
 607000      6.59e-03    5.44e-03      1.12e-04    3.13e-05      3.79e-03    3.13e-03    2.0e-06
 607100      6.73e-03    1.82e-02      5.40e-05    2.06e-04      3.88e-03    1.05e-02    2.0e-06
 607200      9.18e-03    4.81e-03      1.21e-04    9.57e-05      5.28e-03    2.77e-03    2.0e-06
 607300      9.35e-03    1.12e-02      1.49e-04    9.17e-05      5.37e-03    6.47e-03    2.0e-06
 607400      7.31e-03    6.05e-03      9.62e-05    1.41e-04      4.21e-03    3.48e-03    2.0e-06
 607500      6.08e-03    5.77e-03      1.23e-04    1.87e-04      3.49e-03    3.31e-03    2.0e-06
 607600      3.80e-03    1.34e-02      1.23e-05    1.66e-04      2.19e-03    7.72e-03    2.0e-06
 607700      1.62e-02    5.25e-03      1.74e-04    7.46e-05      9.31e-03    3.02e-03    2.0e-06
 607800      7.77e-03    9.56e-03      9.43e-05    6.34e-05      4.47e-03    5.50e-03    2.0e-06
 607900      7.23e-03    5.70e-03      2.21e-04    1.59e-04      4.15e-03    3.27e-03    2.0e-06
 608000      4.83e-03    6.02e-03      7.16e-05    8.89e-05      2.78e-03    3.46e-03    2.0e-06
 608100      1.02e-02    6.71e-03      1.31e-04    1.69e-04      5.89e-03    3.86e-03    2.0e-06
 608200      1.06e-02    1.59e-02      1.11e-04    2.18e-04      6.10e-03    9.13e-03    2.0e-06
 608300      7.32e-03    1.40e-02      1.03e-04    1.74e-04      4.21e-03    8.08e-03    2.0e-06
 608400      4.06e-03    4.41e-03      1.25e-05    2.95e-05      2.34e-03    2.54e-03    2.0e-06
 608500      5.01e-03    5.10e-03      2.10e-05    3.06e-05      2.88e-03    2.94e-03    2.0e-06
 608600      8.76e-03    5.35e-03      8.18e-05    1.06e-04      5.04e-03    3.08e-03    2.0e-06
 608700      8.92e-03    5.28e-03      1.11e-04    5.62e-05      5.13e-03    3.04e-03    2.0e-06
 608800      6.13e-03    1.37e-02      2.69e-04    1.95e-04      3.51e-03    7.90e-03    2.0e-06
 608900      6.05e-03    5.20e-03      6.90e-05    8.34e-05      3.48e-03    2.99e-03    2.0e-06
 609000      5.85e-03    1.51e-02      6.23e-05    1.38e-04      3.37e-03    8.71e-03    2.0e-06
 609100      5.26e-03    4.31e-03      5.96e-05    1.03e-04      3.03e-03    2.48e-03    2.0e-06
 609200      5.27e-03    1.23e-02      6.03e-05    1.31e-04      3.04e-03    7.10e-03    2.0e-06
 609300      8.70e-03    5.23e-03      1.07e-04    8.93e-05      5.01e-03    3.01e-03    2.0e-06
 609400      3.95e-03    4.18e-03      1.26e-04    1.03e-04      2.27e-03    2.40e-03    2.0e-06
 609500      9.15e-03    4.22e-03      7.67e-05    1.19e-04      5.27e-03    2.42e-03    2.0e-06
 609600      4.22e-03    5.58e-03      2.84e-05    3.65e-05      2.43e-03    3.22e-03    2.0e-06
 609700      6.42e-03    9.32e-03      1.89e-04    1.59e-04      3.69e-03    5.36e-03    2.0e-06
 609800      5.69e-03    4.47e-03      4.54e-05    2.24e-05      3.27e-03    2.57e-03    2.0e-06
 609900      5.80e-03    5.23e-03      1.56e-04    3.62e-05      3.33e-03    3.01e-03    2.0e-06
 610000      3.81e-03    5.88e-03      3.04e-05    5.19e-05      2.23e-03    3.44e-03    1.9e-06
 610100      8.92e-03    5.24e-03      1.55e-05    3.27e-05      5.22e-03    3.07e-03    1.9e-06
 610200      4.61e-03    6.10e-03      1.52e-04    1.46e-04      2.69e-03    3.56e-03    1.9e-06
 610300      4.40e-03    5.58e-03      4.63e-05    5.66e-05      2.58e-03    3.26e-03    1.9e-06
 610400      6.55e-03    4.26e-03      1.06e-04    9.27e-05      3.83e-03    2.49e-03    1.9e-06
 610500      3.42e-03    9.38e-03      4.47e-05    8.99e-05      2.00e-03    5.49e-03    1.9e-06
 610600      4.61e-03    4.40e-03      1.98e-05    4.55e-05      2.70e-03    2.57e-03    1.9e-06
 610700      6.45e-03    5.51e-03      1.31e-05    3.65e-05      3.77e-03    3.23e-03    1.9e-06
 610800      8.71e-03    5.89e-03      1.02e-05    4.03e-05      5.10e-03    3.45e-03    1.9e-06
 610900      9.28e-03    4.77e-03      6.49e-05    9.08e-05      5.43e-03    2.79e-03    1.9e-06
 611000      7.15e-03    5.08e-03      1.24e-04    3.67e-05      4.18e-03    2.97e-03    1.9e-06
 611100      4.06e-03    4.84e-03      7.86e-05    7.70e-05      2.37e-03    2.83e-03    1.9e-06
 611200      9.26e-03    9.86e-03      3.17e-05    9.61e-05      5.43e-03    5.77e-03    1.9e-06
 611300      8.91e-03    4.25e-03      1.33e-04    6.42e-05      5.21e-03    2.49e-03    1.9e-06
 611400      5.80e-03    1.22e-02      2.16e-04    2.35e-04      3.38e-03    7.15e-03    1.9e-06
 611500      5.71e-03    4.47e-03      1.05e-04    8.52e-05      3.34e-03    2.61e-03    1.9e-06
 611600      5.12e-03    4.54e-03      3.78e-05    4.74e-05      3.00e-03    2.66e-03    1.9e-06
 611700      8.28e-03    5.89e-03      1.36e-04    1.03e-04      4.85e-03    3.44e-03    1.9e-06
 611800      8.98e-03    4.07e-03      4.55e-05    4.06e-05      5.26e-03    2.38e-03    1.9e-06
 611900      6.88e-03    7.35e-03      4.39e-05    5.14e-05      4.03e-03    4.30e-03    1.9e-06
 612000      4.81e-03    5.19e-03      4.61e-05    6.68e-05      2.81e-03    3.04e-03    1.9e-06
 612100      4.53e-03    1.48e-02      7.17e-05    1.46e-04      2.65e-03    8.64e-03    1.9e-06
 612200      5.21e-03    9.61e-03      6.96e-05    1.19e-04      3.05e-03    5.63e-03    1.9e-06
 612300      6.88e-03    1.61e-02      5.73e-05    1.42e-04      4.03e-03    9.45e-03    1.9e-06
 612400      4.41e-03    4.22e-03      9.47e-05    1.05e-04      2.58e-03    2.47e-03    1.9e-06
 612500      3.97e-03    1.19e-02      1.84e-05    1.06e-04      2.32e-03    6.94e-03    1.9e-06
 612600      4.72e-03    4.30e-03      8.73e-05    9.00e-05      2.76e-03    2.51e-03    1.9e-06
 612700      1.55e-02    5.18e-03      1.37e-04    8.99e-05      9.05e-03    3.03e-03    1.9e-06
 612800      6.52e-03    4.82e-03      1.16e-04    7.42e-05      3.82e-03    2.82e-03    1.9e-06
 612900      4.56e-03    5.31e-03      9.02e-05    1.09e-04      2.67e-03    3.11e-03    1.9e-06
 613000      1.10e-02    5.38e-03      1.05e-04    5.10e-05      6.47e-03    3.15e-03    1.9e-06
 613100      7.73e-03    4.84e-03      1.33e-04    4.96e-05      4.52e-03    2.84e-03    1.9e-06
 613200      3.63e-03    1.02e-02      7.88e-05    1.25e-04      2.13e-03    6.00e-03    1.9e-06
 613300      4.39e-03    1.01e-02      3.08e-05    7.11e-05      2.57e-03    5.93e-03    1.9e-06
 613400      5.19e-03    1.51e-02      1.89e-05    1.62e-04      3.04e-03    8.86e-03    1.9e-06
 613500      4.19e-03    4.12e-03      3.00e-05    2.53e-05      2.45e-03    2.41e-03    1.9e-06
 613600      4.55e-03    5.90e-03      2.03e-05    4.31e-05      2.66e-03    3.45e-03    1.9e-06
 613700      9.66e-03    5.20e-03      4.27e-05    4.24e-05      5.66e-03    3.05e-03    1.9e-06
 613800      5.49e-03    4.60e-03      4.63e-05    5.99e-05      3.21e-03    2.69e-03    1.9e-06
 613900      3.92e-03    5.21e-03      9.06e-05    7.40e-05      2.29e-03    3.05e-03    1.9e-06
 614000      3.27e-03    5.37e-03      1.26e-04    1.52e-04      1.91e-03    3.14e-03    1.9e-06
 614100      6.82e-03    1.74e-02      1.29e-04    1.72e-04      3.99e-03    1.02e-02    1.9e-06
 614200      7.59e-03    1.38e-02      3.03e-05    1.27e-04      4.44e-03    8.08e-03    1.9e-06
 614300      7.10e-03    4.71e-03      1.79e-05    4.20e-05      4.16e-03    2.76e-03    1.9e-06
 614400      3.50e-03    5.09e-03      1.53e-05    3.31e-05      2.05e-03    2.98e-03    1.9e-06
 614500      1.82e-02    5.06e-03      8.38e-05    7.52e-05      1.06e-02    2.96e-03    1.9e-06
 614600      5.53e-03    1.33e-02      3.76e-05    1.55e-04      3.24e-03    7.76e-03    1.9e-06
 614700      3.68e-03    4.99e-03      1.99e-05    3.23e-05      2.15e-03    2.92e-03    1.9e-06
 614800      7.07e-03    5.07e-03      9.36e-05    3.77e-05      4.14e-03    2.97e-03    1.9e-06
 614900      1.20e-02    5.09e-03      1.27e-04    1.95e-04      7.01e-03    2.97e-03    1.9e-06
 615000      4.81e-03    4.61e-03      7.50e-05    6.66e-05      2.86e-03    2.74e-03    1.8e-06
 615100      1.29e-02    1.39e-02      6.39e-05    1.42e-04      7.66e-03    8.26e-03    1.8e-06
 615200      4.19e-03    4.72e-03      1.05e-04    1.04e-04      2.49e-03    2.81e-03    1.8e-06
 615300      7.93e-03    6.07e-03      1.14e-04    1.40e-04      4.72e-03    3.61e-03    1.8e-06
 615400      6.42e-03    5.40e-03      1.35e-04    9.99e-05      3.82e-03    3.21e-03    1.8e-06
 615500      5.49e-03    3.94e-03      7.43e-05    8.61e-05      3.27e-03    2.34e-03    1.8e-06
 615600      4.39e-03    4.82e-03      8.96e-05    1.00e-04      2.61e-03    2.87e-03    1.8e-06
 615700      5.16e-03    5.53e-03      5.46e-05    6.87e-05      3.07e-03    3.29e-03    1.8e-06
 615800      3.89e-03    5.11e-03      1.99e-05    3.70e-05      2.31e-03    3.04e-03    1.8e-06
 615900      9.31e-03    4.06e-03      8.09e-05    3.18e-05      5.54e-03    2.41e-03    1.8e-06
 616000      5.80e-03    9.33e-03      1.98e-04    2.06e-04      3.44e-03    5.55e-03    1.8e-06
 616100      7.48e-03    4.36e-03      6.99e-05    5.39e-05      4.45e-03    2.60e-03    1.8e-06
 616200      3.68e-03    3.99e-03      6.24e-05    7.16e-05      2.19e-03    2.37e-03    1.8e-06
 616300      6.39e-03    4.27e-03      3.79e-05    4.41e-05      3.80e-03    2.54e-03    1.8e-06
 616400      7.17e-03    4.71e-03      9.56e-05    7.86e-05      4.27e-03    2.80e-03    1.8e-06
 616500      6.57e-03    7.92e-03      1.75e-05    8.09e-05      3.91e-03    4.71e-03    1.8e-06
 616600      7.04e-03    1.57e-02      9.58e-05    1.42e-04      4.19e-03    9.34e-03    1.8e-06
 616700      4.38e-03    5.31e-03      3.52e-05    4.02e-05      2.61e-03    3.16e-03    1.8e-06
 616800      5.54e-03    1.64e-02      3.26e-05    1.86e-04      3.30e-03    9.76e-03    1.8e-06
 616900      1.09e-02    4.48e-03      2.05e-04    7.91e-05      6.46e-03    2.67e-03    1.8e-06
 617000      6.64e-03    4.86e-03      1.17e-04    9.12e-05      3.95e-03    2.89e-03    1.8e-06
 617100      5.61e-03    8.08e-03      5.13e-05    8.20e-05      3.34e-03    4.81e-03    1.8e-06
 617200      6.11e-03    4.67e-03      1.91e-05    4.72e-05      3.64e-03    2.78e-03    1.8e-06
 617300      9.73e-03    1.67e-02      1.92e-04    1.74e-04      5.79e-03    9.97e-03    1.8e-06
 617400      4.05e-03    4.07e-03      2.06e-05    3.05e-05      2.41e-03    2.42e-03    1.8e-06
 617500      5.25e-03    4.78e-03      4.19e-05    3.30e-05      3.12e-03    2.84e-03    1.8e-06
 617600      4.75e-03    4.87e-03      1.75e-05    3.27e-05      2.83e-03    2.90e-03    1.8e-06
 617700      5.72e-03    4.35e-03      2.39e-05    3.23e-05      3.40e-03    2.59e-03    1.8e-06
 617800      3.66e-03    4.47e-03      1.20e-04    1.15e-04      2.17e-03    2.66e-03    1.8e-06
 617900      7.19e-03    1.02e-02      6.64e-05    8.97e-05      4.28e-03    6.09e-03    1.8e-06
 618000      1.04e-02    4.53e-03      1.67e-04    1.75e-04      6.20e-03    2.68e-03    1.8e-06
 618100      1.58e-02    4.06e-03      4.65e-05    5.27e-05      9.42e-03    2.42e-03    1.8e-06
 618200      4.17e-03    9.57e-03      3.19e-05    9.91e-05      2.48e-03    5.70e-03    1.8e-06
 618300      7.33e-03    4.96e-03      8.36e-05    5.00e-05      4.37e-03    2.95e-03    1.8e-06
 618400      6.05e-03    5.11e-03      5.11e-05    2.72e-05      3.60e-03    3.04e-03    1.8e-06
 618500      6.44e-03    5.45e-03      7.00e-05    4.81e-05      3.83e-03    3.24e-03    1.8e-06
 618600      3.92e-03    4.13e-03      1.04e-05    2.66e-05      2.34e-03    2.46e-03    1.8e-06
 618700      5.24e-03    9.13e-03      4.62e-05    8.20e-05      3.12e-03    5.43e-03    1.8e-06
 618800      5.74e-03    9.43e-03      2.74e-05    7.48e-05      3.42e-03    5.61e-03    1.8e-06
 618900      6.89e-03    4.43e-03      5.52e-05    7.27e-05      4.10e-03    2.64e-03    1.8e-06
 619000      5.55e-03    4.15e-03      1.87e-05    3.75e-05      3.31e-03    2.47e-03    1.8e-06
 619100      7.68e-03    5.17e-03      9.84e-05    6.59e-05      4.57e-03    3.08e-03    1.8e-06
 619200      6.96e-03    3.98e-03      3.49e-04    2.92e-04      4.11e-03    2.33e-03    1.8e-06
 619300      5.72e-03    3.95e-03      9.49e-05    5.68e-05      3.41e-03    2.35e-03    1.8e-06
 619400      1.23e-02    4.20e-03      1.56e-04    5.28e-05      7.32e-03    2.50e-03    1.8e-06
 619500      7.37e-03    4.33e-03      8.72e-05    4.04e-05      4.39e-03    2.58e-03    1.8e-06
 619600      6.95e-03    9.19e-03      1.02e-04    1.19e-04      4.14e-03    5.47e-03    1.8e-06
 619700      6.84e-03    1.68e-02      1.13e-04    1.25e-04      4.07e-03    1.00e-02    1.8e-06
 619800      1.77e-02    4.91e-03      9.51e-05    9.52e-05      1.05e-02    2.92e-03    1.8e-06
 619900      1.59e-02    1.86e-02      1.14e-04    1.71e-04      9.47e-03    1.11e-02    1.8e-06
 620000      6.44e-03    9.63e-03      3.07e-05    7.89e-05      3.90e-03    5.83e-03    1.7e-06
 620100      1.07e-02    6.05e-03      2.45e-04    1.72e-04      6.46e-03    3.65e-03    1.7e-06
 620200      6.42e-03    1.62e-02      1.73e-04    2.24e-04      3.88e-03    9.78e-03    1.7e-06
 620300      5.62e-03    4.02e-03      3.71e-05    2.23e-05      3.40e-03    2.43e-03    1.7e-06
 620400      6.64e-03    9.41e-03      9.82e-05    1.11e-04      4.01e-03    5.70e-03    1.7e-06
 620500      4.81e-03    4.57e-03      1.01e-04    1.12e-04      2.91e-03    2.76e-03    1.7e-06
 620600      3.66e-03    4.86e-03      2.65e-05    3.47e-05      2.21e-03    2.94e-03    1.7e-06
 620700      1.22e-02    5.14e-03      1.25e-04    4.54e-05      7.39e-03    3.11e-03    1.7e-06
 620800      5.35e-03    3.91e-03      6.69e-05    2.58e-05      3.24e-03    2.37e-03    1.7e-06
 620900      1.21e-02    1.31e-02      6.60e-05    1.43e-04      7.32e-03    7.92e-03    1.7e-06
 621000      8.47e-03    4.28e-03      1.21e-04    6.30e-05      5.12e-03    2.59e-03    1.7e-06
 621100      3.84e-03    1.74e-02      5.29e-05    1.62e-04      2.32e-03    1.05e-02    1.7e-06
 621200      3.77e-03    4.09e-03      3.68e-05    3.58e-05      2.28e-03    2.48e-03    1.7e-06
 621300      7.20e-03    4.36e-03      2.03e-04    1.37e-04      4.35e-03    2.63e-03    1.7e-06
 621400      2.51e-02    1.21e-02      1.08e-04    1.10e-04      1.52e-02    7.35e-03    1.7e-06
 621500      7.48e-03    5.31e-03      7.71e-05    7.35e-05      4.53e-03    3.21e-03    1.7e-06
 621600      8.18e-03    9.54e-03      6.56e-05    5.47e-05      4.95e-03    5.78e-03    1.7e-06
 621700      1.27e-02    4.39e-03      1.76e-04    7.42e-05      7.70e-03    2.66e-03    1.7e-06
 621800      9.15e-03    1.00e-02      1.60e-04    1.52e-04      5.53e-03    6.06e-03    1.7e-06
 621900      4.98e-03    1.51e-02      1.19e-04    2.24e-04      3.01e-03    9.11e-03    1.7e-06
 622000      6.26e-03    4.50e-03      2.95e-05    2.83e-05      3.79e-03    2.72e-03    1.7e-06
 622100      6.01e-03    5.05e-03      1.97e-04    1.09e-04      3.62e-03    3.05e-03    1.7e-06
 622200      3.23e-03    4.71e-03      2.02e-05    3.24e-05      1.96e-03    2.85e-03    1.7e-06
 622300      4.33e-03    5.18e-03      6.27e-05    6.70e-05      2.62e-03    3.13e-03    1.7e-06
 622400      6.63e-03    4.16e-03      1.02e-04    8.96e-05      4.01e-03    2.52e-03    1.7e-06
 622500      5.90e-03    4.00e-03      4.02e-05    5.51e-05      3.57e-03    2.42e-03    1.7e-06
 622600      9.54e-03    1.36e-02      6.71e-05    1.44e-04      5.77e-03    8.26e-03    1.7e-06
 622700      5.15e-03    3.77e-03      6.50e-05    6.51e-05      3.12e-03    2.28e-03    1.7e-06
 622800      3.90e-03    6.04e-03      9.63e-05    9.56e-05      2.36e-03    3.65e-03    1.7e-06
 622900      5.72e-03    1.14e-02      2.16e-05    9.60e-05      3.46e-03    6.90e-03    1.7e-06
 623000      5.28e-03    4.98e-03      3.03e-05    4.30e-05      3.19e-03    3.02e-03    1.7e-06
 623100      1.10e-02    4.56e-03      8.45e-05    6.93e-05      6.68e-03    2.76e-03    1.7e-06
 623200      1.26e-02    3.75e-03      1.31e-04    6.80e-05      7.60e-03    2.27e-03    1.7e-06
 623300      7.21e-03    5.32e-03      8.23e-05    3.05e-05      4.36e-03    3.22e-03    1.7e-06
 623400      4.82e-03    4.01e-03      5.63e-05    5.52e-05      2.91e-03    2.43e-03    1.7e-06
 623500      3.83e-02    1.48e-02      2.94e-04    1.47e-04      2.32e-02    8.93e-03    1.7e-06
 623600      4.69e-03    4.81e-03      3.49e-05    2.89e-05      2.84e-03    2.91e-03    1.7e-06
 623700      1.29e-02    6.88e-03      2.85e-04    1.60e-04      7.77e-03    4.16e-03    1.7e-06
 623800      3.51e-02    6.56e-03      8.60e-04    1.32e-04      2.12e-02    3.97e-03    1.7e-06
 623900      4.57e-03    4.81e-03      1.13e-04    1.11e-04      2.76e-03    2.91e-03    1.7e-06
 624000      5.03e-03    1.07e-02      6.14e-05    8.14e-05      3.04e-03    6.45e-03    1.7e-06
 624100      7.20e-03    4.72e-03      8.35e-05    6.34e-05      4.35e-03    2.86e-03    1.7e-06
 624200      6.97e-03    5.23e-03      6.52e-05    8.10e-05      4.22e-03    3.16e-03    1.7e-06
 624300      6.22e-03    1.43e-02      8.58e-05    1.26e-04      3.76e-03    8.68e-03    1.7e-06
 624400      4.99e-03    5.02e-03      5.73e-05    8.07e-05      3.02e-03    3.04e-03    1.7e-06
 624500      5.43e-03    4.95e-03      3.88e-05    3.75e-05      3.29e-03    3.00e-03    1.7e-06
 624600      6.30e-03    4.76e-03      3.75e-05    4.90e-05      3.81e-03    2.88e-03    1.7e-06
 624700      1.31e-02    4.61e-03      2.25e-04    9.76e-05      7.93e-03    2.79e-03    1.7e-06
 624800      3.27e-03    4.70e-03      3.48e-06    2.90e-05      1.98e-03    2.85e-03    1.7e-06
 624900      5.56e-03    3.94e-03      4.49e-05    7.38e-05      3.36e-03    2.38e-03    1.7e-06
 625000      8.83e-03    4.22e-03      8.10e-05    3.14e-05      5.43e-03    2.59e-03    1.6e-06
 625100      5.66e-03    5.11e-03      8.79e-05    8.53e-05      3.48e-03    3.14e-03    1.6e-06
 625200      8.06e-03    4.33e-03      4.20e-05    5.92e-05      4.96e-03    2.66e-03    1.6e-06
 625300      5.74e-03    5.50e-03      7.85e-05    1.14e-04      3.53e-03    3.38e-03    1.6e-06
 625400      4.11e-03    3.62e-03      5.48e-05    4.56e-05      2.53e-03    2.23e-03    1.6e-06
 625500      1.62e-02    4.80e-03      1.03e-04    6.18e-05      9.99e-03    2.95e-03    1.6e-06
 625600      3.38e-03    9.03e-03      8.80e-05    1.16e-04      2.08e-03    5.55e-03    1.6e-06
 625700      8.22e-03    4.82e-03      1.21e-04    1.04e-04      5.05e-03    2.96e-03    1.6e-06
 625800      4.66e-03    1.01e-02      6.75e-05    8.05e-05      2.86e-03    6.20e-03    1.6e-06
 625900      6.36e-03    5.00e-03      5.87e-05    3.09e-05      3.91e-03    3.07e-03    1.6e-06
 626000      8.44e-03    3.80e-03      9.81e-05    4.42e-05      5.19e-03    2.34e-03    1.6e-06
 626100      3.37e-03    1.22e-02      2.36e-05    1.71e-04      2.07e-03    7.52e-03    1.6e-06
 626200      6.17e-03    1.28e-02      1.03e-04    1.31e-04      3.79e-03    7.86e-03    1.6e-06
 626300      7.62e-03    3.86e-03      8.65e-05    5.56e-05      4.69e-03    2.37e-03    1.6e-06
 626400      4.71e-03    8.87e-03      1.16e-04    1.11e-04      2.90e-03    5.45e-03    1.6e-06
 626500      4.88e-03    4.06e-03      1.76e-05    2.58e-05      3.00e-03    2.49e-03    1.6e-06
 626600      1.13e-02    5.28e-03      1.49e-04    7.04e-05      6.95e-03    3.25e-03    1.6e-06
 626700      3.16e-03    1.23e-02      1.87e-05    2.02e-04      1.94e-03    7.57e-03    1.6e-06
 626800      5.63e-03    4.20e-03      4.53e-05    2.69e-05      3.46e-03    2.58e-03    1.6e-06
 626900      5.11e-03    1.51e-02      9.56e-05    1.31e-04      3.14e-03    9.26e-03    1.6e-06
 627000      6.12e-03    4.69e-03      9.90e-05    5.88e-05      3.76e-03    2.89e-03    1.6e-06
 627100      5.22e-03    4.34e-03      1.02e-05    4.21e-05      3.21e-03    2.67e-03    1.6e-06
 627200      6.63e-03    3.92e-03      3.85e-05    3.00e-05      4.08e-03    2.41e-03    1.6e-06
 627300      8.63e-03    4.40e-03      8.58e-05    1.27e-04      5.31e-03    2.70e-03    1.6e-06
 627400      5.86e-03    1.66e-02      1.07e-04    1.79e-04      3.60e-03    1.02e-02    1.6e-06
 627500      9.76e-03    4.12e-03      4.85e-05    2.10e-05      6.01e-03    2.53e-03    1.6e-06
 627600      4.34e-03    9.76e-03      3.43e-05    8.46e-05      2.67e-03    6.01e-03    1.6e-06
 627700      9.71e-03    9.64e-03      1.29e-04    1.13e-04      5.97e-03    5.93e-03    1.6e-06
 627800      1.37e-02    3.93e-03      2.16e-04    5.61e-05      8.44e-03    2.42e-03    1.6e-06
 627900      4.45e-03    5.17e-03      1.59e-05    3.33e-05      2.74e-03    3.18e-03    1.6e-06
 628000      1.30e-02    1.45e-02      9.06e-05    1.48e-04      8.02e-03    8.90e-03    1.6e-06
 628100      4.66e-03    4.42e-03      2.60e-05    4.19e-05      2.86e-03    2.72e-03    1.6e-06
 628200      3.62e-03    9.86e-03      1.62e-05    7.80e-05      2.23e-03    6.06e-03    1.6e-06
 628300      4.47e-03    1.03e-02      8.66e-05    8.88e-05      2.75e-03    6.33e-03    1.6e-06
 628400      6.43e-03    4.42e-03      1.09e-04    1.36e-04      3.95e-03    2.71e-03    1.6e-06
 628500      3.85e-03    1.08e-02      6.28e-05    1.23e-04      2.37e-03    6.67e-03    1.6e-06
 628600      3.96e-03    1.61e-02      1.07e-04    2.20e-04      2.43e-03    9.90e-03    1.6e-06
 628700      7.21e-03    5.25e-03      6.58e-05    4.12e-05      4.43e-03    3.23e-03    1.6e-06
 628800      4.94e-03    4.11e-03      1.87e-05    4.23e-05      3.04e-03    2.53e-03    1.6e-06
 628900      9.33e-03    3.92e-03      1.23e-04    8.33e-05      5.74e-03    2.41e-03    1.6e-06
 629000      9.37e-03    4.66e-03      4.61e-05    2.48e-05      5.76e-03    2.87e-03    1.6e-06
 629100      8.60e-03    4.21e-03      4.46e-05    3.33e-05      5.29e-03    2.59e-03    1.6e-06
 629200      3.92e-03    5.56e-03      3.90e-05    7.21e-05      2.41e-03    3.42e-03    1.6e-06
 629300      5.35e-03    1.01e-02      8.62e-05    1.07e-04      3.29e-03    6.22e-03    1.6e-06
 629400      3.65e-03    4.79e-03      5.54e-05    8.89e-05      2.24e-03    2.95e-03    1.6e-06
 629500      5.09e-03    4.11e-03      8.16e-05    1.17e-04      3.13e-03    2.52e-03    1.6e-06
 629600      1.30e-02    9.30e-03      5.61e-05    7.71e-05      8.00e-03    5.72e-03    1.6e-06
 629700      4.65e-03    4.74e-03      1.45e-05    2.96e-05      2.86e-03    2.92e-03    1.6e-06
 629800      4.63e-03    9.79e-03      5.87e-05    8.10e-05      2.85e-03    6.02e-03    1.6e-06
 629900      8.83e-03    4.67e-03      5.91e-05    3.38e-05      5.43e-03    2.87e-03    1.6e-06
 630000      7.96e-03    4.08e-03      1.09e-04    1.27e-04      4.97e-03    2.54e-03    1.6e-06
 630100      5.72e-03    4.95e-03      5.13e-05    5.27e-05      3.57e-03    3.10e-03    1.6e-06
 630200      4.68e-03    3.95e-03      1.62e-04    1.57e-04      2.91e-03    2.46e-03    1.6e-06
 630300      5.52e-03    1.39e-02      9.68e-05    1.11e-04      3.45e-03    8.67e-03    1.6e-06
 630400      3.41e-03    5.06e-03      1.33e-04    1.45e-04      2.12e-03    3.16e-03    1.6e-06
 630500      5.73e-03    8.39e-03      8.28e-05    7.48e-05      3.58e-03    5.24e-03    1.6e-06
 630600      4.60e-03    4.82e-03      2.63e-05    4.54e-05      2.88e-03    3.01e-03    1.6e-06
 630700      9.20e-03    1.60e-02      1.44e-04    1.61e-04      5.74e-03    9.97e-03    1.6e-06
 630800      3.00e-03    4.48e-03      8.02e-05    8.42e-05      1.87e-03    2.80e-03    1.6e-06
 630900      3.98e-03    1.70e-02      1.12e-04    2.00e-04      2.48e-03    1.06e-02    1.6e-06
 631000      3.91e-03    5.53e-03      4.50e-05    3.88e-05      2.44e-03    3.46e-03    1.6e-06
