#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 620000      3.33e-03    3.89e-03      2.72e-05    2.42e-05      2.01e-03    2.35e-03    1.7e-06
 620100      4.42e-03    3.92e-03      6.49e-05    3.17e-05      2.67e-03    2.37e-03    1.7e-06
 620200      3.21e-03    3.41e-03      1.74e-05    3.52e-05      1.94e-03    2.06e-03    1.7e-06
 620300      6.12e-03    3.77e-03      7.09e-05    6.23e-05      3.70e-03    2.28e-03    1.7e-06
 620400      5.66e-03    4.03e-03      1.46e-04    1.31e-04      3.42e-03    2.43e-03    1.7e-06
 620500      5.00e-03    4.76e-03      1.22e-04    1.26e-04      3.02e-03    2.88e-03    1.7e-06
 620600      3.27e-03    3.75e-03      9.40e-06    2.90e-05      1.98e-03    2.27e-03    1.7e-06
 620700      4.27e-03    8.28e-03      2.32e-05    9.31e-05      2.58e-03    5.01e-03    1.7e-06
 620800      5.16e-03    7.62e-03      8.03e-05    9.71e-05      3.12e-03    4.61e-03    1.7e-06
 620900      3.43e-03    3.76e-03      3.03e-05    5.40e-05      2.08e-03    2.28e-03    1.7e-06
 621000      5.01e-03    4.56e-03      1.68e-04    1.61e-04      3.02e-03    2.75e-03    1.7e-06
 621100      4.51e-03    7.67e-03      1.21e-05    5.95e-05      2.73e-03    4.64e-03    1.7e-06
 621200      3.96e-03    4.01e-03      7.49e-05    7.06e-05      2.40e-03    2.43e-03    1.7e-06
 621300      5.79e-03    3.90e-03      6.93e-05    4.75e-05      3.51e-03    2.36e-03    1.7e-06
 621400      6.62e-03    4.40e-03      2.92e-05    5.71e-05      4.01e-03    2.66e-03    1.7e-06
 621500      4.71e-03    7.09e-03      1.23e-04    9.65e-05      2.85e-03    4.29e-03    1.7e-06
 621600      3.55e-03    4.46e-03      5.58e-05    6.07e-05      2.14e-03    2.70e-03    1.7e-06
 621700      4.03e-03    4.13e-03      2.00e-04    1.93e-04      2.42e-03    2.48e-03    1.7e-06
 621800      4.11e-03    4.20e-03      1.96e-04    1.88e-04      2.47e-03    2.53e-03    1.7e-06
 621900      4.78e-03    7.63e-03      6.13e-05    6.44e-05      2.89e-03    4.62e-03    1.7e-06
 622000      7.80e-03    8.32e-03      1.36e-04    1.39e-04      4.72e-03    5.03e-03    1.7e-06
 622100      2.81e-03    4.67e-03      1.27e-04    1.02e-04      1.69e-03    2.82e-03    1.7e-06
 622200      8.69e-03    4.68e-03      3.92e-05    4.53e-05      5.26e-03    2.83e-03    1.7e-06
 622300      4.77e-03    5.10e-03      9.70e-05    9.98e-05      2.89e-03    3.08e-03    1.7e-06
 622400      4.20e-03    8.43e-03      1.95e-05    9.14e-05      2.54e-03    5.10e-03    1.7e-06
 622500      6.62e-03    3.78e-03      8.01e-05    3.97e-05      4.01e-03    2.29e-03    1.7e-06
 622600      4.03e-03    3.99e-03      1.31e-04    1.50e-04      2.43e-03    2.40e-03    1.7e-06
 622700      3.41e-03    3.70e-03      8.33e-05    8.23e-05      2.06e-03    2.24e-03    1.7e-06
 622800      4.32e-03    4.03e-03      2.85e-05    4.01e-05      2.62e-03    2.44e-03    1.7e-06
 622900      4.01e-03    4.57e-03      1.65e-04    1.44e-04      2.41e-03    2.76e-03    1.7e-06
 623000      4.05e-03    4.12e-03      9.09e-05    1.18e-04      2.45e-03    2.49e-03    1.7e-06
 623100      3.16e-03    3.67e-03      4.10e-05    3.63e-05      1.91e-03    2.22e-03    1.7e-06
 623200      4.95e-03    7.89e-03      9.73e-05    1.08e-04      2.99e-03    4.78e-03    1.7e-06
 623300      7.28e-03    4.22e-03      4.90e-05    6.18e-05      4.41e-03    2.56e-03    1.7e-06
 623400      4.57e-03    4.70e-03      3.43e-05    5.83e-05      2.77e-03    2.85e-03    1.7e-06
 623500      4.61e-03    3.96e-03      4.39e-05    2.64e-05      2.79e-03    2.40e-03    1.7e-06
 623600      3.74e-03    3.88e-03      4.03e-05    5.32e-05      2.26e-03    2.35e-03    1.7e-06
 623700      3.62e-03    4.12e-03      1.19e-05    4.11e-05      2.19e-03    2.49e-03    1.7e-06
 623800      3.52e-03    4.81e-03      5.93e-05    5.39e-05      2.13e-03    2.91e-03    1.7e-06
 623900      4.96e-03    3.98e-03      2.02e-04    1.84e-04      2.99e-03    2.39e-03    1.7e-06
 624000      4.23e-03    8.53e-03      1.06e-04    1.24e-04      2.55e-03    5.16e-03    1.7e-06
 624100      6.67e-03    8.57e-03      7.04e-05    7.74e-05      4.03e-03    5.19e-03    1.7e-06
 624200      3.83e-03    4.44e-03      8.38e-05    8.36e-05      2.31e-03    2.69e-03    1.7e-06
 624300      7.49e-03    4.29e-03      1.10e-04    5.86e-05      4.53e-03    2.60e-03    1.7e-06
 624400      4.13e-03    9.26e-03      4.70e-05    8.89e-05      2.50e-03    5.61e-03    1.7e-06
 624500      3.18e-03    4.03e-03      9.54e-05    9.51e-05      1.92e-03    2.44e-03    1.7e-06
 624600      7.80e-03    8.01e-03      6.22e-05    9.37e-05      4.72e-03    4.85e-03    1.7e-06
 624700      3.94e-03    3.56e-03      5.27e-05    5.98e-05      2.38e-03    2.16e-03    1.7e-06
 624800      5.23e-03    5.12e-03      3.68e-05    4.05e-05      3.17e-03    3.10e-03    1.7e-06
 624900      5.98e-03    3.77e-03      2.38e-05    4.38e-05      3.62e-03    2.28e-03    1.7e-06
 625000      3.76e-03    3.66e-03      8.40e-05    8.93e-05      2.31e-03    2.25e-03    1.6e-06
 625100      4.36e-03    4.75e-03      1.80e-04    1.26e-04      2.67e-03    2.92e-03    1.6e-06
 625200      4.39e-03    3.95e-03      8.97e-05    8.99e-05      2.70e-03    2.42e-03    1.6e-06
 625300      2.75e-03    3.82e-03      4.53e-05    4.65e-05      1.69e-03    2.35e-03    1.6e-06
 625400      7.65e-03    3.96e-03      6.01e-05    4.11e-05      4.70e-03    2.44e-03    1.6e-06
 625500      5.69e-03    3.85e-03      8.29e-05    8.76e-05      3.50e-03    2.36e-03    1.6e-06
 625600      3.78e-03    7.34e-03      7.50e-05    8.58e-05      2.32e-03    4.52e-03    1.6e-06
 625700      5.34e-03    3.79e-03      5.47e-05    6.49e-05      3.28e-03    2.33e-03    1.6e-06
 625800      3.21e-03    4.48e-03      2.00e-05    2.56e-05      1.97e-03    2.75e-03    1.6e-06
 625900      6.85e-03    4.55e-03      2.67e-05    2.96e-05      4.22e-03    2.80e-03    1.6e-06
 626000      3.57e-03    4.18e-03      5.81e-05    5.55e-05      2.19e-03    2.57e-03    1.6e-06
 626100      3.58e-03    8.72e-03      1.91e-05    9.06e-05      2.20e-03    5.37e-03    1.6e-06
 626200      9.10e-03    3.71e-03      1.10e-04    9.12e-05      5.60e-03    2.28e-03    1.6e-06
 626300      4.31e-03    4.26e-03      6.73e-05    5.10e-05      2.65e-03    2.62e-03    1.6e-06
 626400      4.84e-03    4.03e-03      9.36e-05    1.09e-04      2.98e-03    2.47e-03    1.6e-06
 626500      3.53e-03    4.72e-03      5.08e-05    7.47e-05      2.17e-03    2.90e-03    1.6e-06
 626600      3.21e-03    3.68e-03      1.42e-04    1.07e-04      1.97e-03    2.26e-03    1.6e-06
 626700      6.17e-03    7.15e-03      4.51e-05    5.51e-05      3.80e-03    4.40e-03    1.6e-06
 626800      6.42e-03    4.03e-03      4.39e-05    8.26e-05      3.95e-03    2.48e-03    1.6e-06
 626900      6.84e-03    7.91e-03      6.98e-05    7.29e-05      4.20e-03    4.87e-03    1.6e-06
 627000      4.13e-03    3.87e-03      7.21e-05    7.34e-05      2.54e-03    2.38e-03    1.6e-06
 627100      3.66e-03    4.78e-03      6.42e-05    7.01e-05      2.25e-03    2.94e-03    1.6e-06
 627200      5.66e-03    7.94e-03      4.49e-05    7.99e-05      3.48e-03    4.89e-03    1.6e-06
 627300      5.36e-03    3.99e-03      5.55e-05    6.55e-05      3.30e-03    2.45e-03    1.6e-06
 627400      5.42e-03    3.90e-03      3.36e-05    5.55e-05      3.33e-03    2.40e-03    1.6e-06
 627500      7.21e-03    3.63e-03      3.40e-05    3.99e-05      4.43e-03    2.23e-03    1.6e-06
 627600      3.97e-03    4.85e-03      1.42e-04    1.64e-04      2.43e-03    2.97e-03    1.6e-06
 627700      3.83e-03    4.38e-03      1.81e-05    6.85e-05      2.36e-03    2.70e-03    1.6e-06
 627800      5.06e-03    9.22e-03      3.73e-05    9.15e-05      3.11e-03    5.67e-03    1.6e-06
 627900      4.31e-03    4.93e-03      2.07e-05    4.38e-05      2.65e-03    3.03e-03    1.6e-06
 628000      5.79e-03    3.86e-03      3.39e-05    2.52e-05      3.56e-03    2.37e-03    1.6e-06
 628100      4.96e-03    7.85e-03      3.17e-05    6.04e-05      3.05e-03    4.83e-03    1.6e-06
 628200      4.04e-03    4.24e-03      1.37e-04    1.30e-04      2.47e-03    2.60e-03    1.6e-06
 628300      5.81e-03    6.93e-03      8.03e-05    5.23e-05      3.57e-03    4.27e-03    1.6e-06
 628400      3.84e-03    4.67e-03      7.09e-05    7.78e-05      2.36e-03    2.87e-03    1.6e-06
 628500      3.68e-03    3.56e-03      7.16e-05    8.15e-05      2.26e-03    2.19e-03    1.6e-06
 628600      6.62e-03    3.98e-03      4.52e-05    3.24e-05      4.07e-03    2.45e-03    1.6e-06
 628700      4.73e-03    3.98e-03      2.59e-05    5.09e-05      2.91e-03    2.45e-03    1.6e-06
 628800      3.81e-03    5.14e-03      1.02e-04    9.87e-05      2.34e-03    3.16e-03    1.6e-06
 628900      3.63e-03    5.12e-03      5.34e-05    7.39e-05      2.23e-03    3.15e-03    1.6e-06
 629000      4.93e-03    8.14e-03      1.18e-05    8.13e-05      3.03e-03    5.01e-03    1.6e-06
 629100      6.20e-03    4.78e-03      4.74e-05    2.89e-05      3.81e-03    2.94e-03    1.6e-06
 629200      3.79e-03    3.92e-03      5.61e-05    5.26e-05      2.33e-03    2.41e-03    1.6e-06
 629300      5.80e-03    4.79e-03      8.77e-06    4.80e-05      3.57e-03    2.95e-03    1.6e-06
 629400      3.68e-03    4.76e-03      1.81e-05    3.75e-05      2.26e-03    2.93e-03    1.6e-06
 629500      4.62e-03    3.63e-03      1.54e-05    2.76e-05      2.85e-03    2.24e-03    1.6e-06
 629600      5.52e-03    3.79e-03      8.09e-05    7.24e-05      3.39e-03    2.33e-03    1.6e-06
 629700      7.30e-03    3.72e-03      2.80e-05    4.57e-05      4.49e-03    2.29e-03    1.6e-06
 629800      5.39e-03    3.96e-03      1.11e-04    1.23e-04      3.31e-03    2.43e-03    1.6e-06
 629900      3.41e-03    3.73e-03      1.16e-05    2.12e-05      2.10e-03    2.29e-03    1.6e-06
 630000      4.15e-03    4.28e-03      7.27e-05    7.54e-05      2.59e-03    2.68e-03    1.6e-06
 630100      4.94e-03    4.68e-03      2.71e-05    4.99e-05      3.09e-03    2.93e-03    1.6e-06
 630200      4.80e-03    8.94e-03      9.68e-05    1.26e-04      2.99e-03    5.58e-03    1.6e-06
 630300      3.37e-03    3.83e-03      3.13e-05    4.09e-05      2.10e-03    2.40e-03    1.6e-06
 630400      3.60e-03    3.99e-03      2.65e-05    2.65e-05      2.25e-03    2.49e-03    1.6e-06
 630500      3.91e-03    8.74e-03      1.75e-04    1.75e-04      2.42e-03    5.46e-03    1.6e-06
 630600      7.11e-03    4.76e-03      8.65e-05    5.14e-05      4.44e-03    2.98e-03    1.6e-06
 630700      3.47e-03    7.42e-03      4.90e-05    8.54e-05      2.17e-03    4.64e-03    1.6e-06
 630800      3.44e-03    3.78e-03      2.74e-05    3.86e-05      2.15e-03    2.36e-03    1.6e-06
 630900      3.64e-03    3.77e-03      9.24e-05    7.83e-05      2.27e-03    2.35e-03    1.6e-06
 631000      4.06e-03    3.98e-03      1.94e-05    3.17e-05      2.54e-03    2.49e-03    1.6e-06
 631100      4.26e-03    3.88e-03      1.57e-05    3.74e-05      2.66e-03    2.43e-03    1.6e-06
 631200      6.16e-03    4.72e-03      1.54e-04    1.41e-04      3.85e-03    2.94e-03    1.6e-06
 631300      3.51e-03    3.58e-03      1.07e-04    1.13e-04      2.18e-03    2.23e-03    1.6e-06
 631400      3.48e-03    8.64e-03      5.86e-05    7.22e-05      2.17e-03    5.40e-03    1.6e-06
 631500      1.04e-02    3.71e-03      1.22e-04    2.74e-05      6.49e-03    2.32e-03    1.6e-06
 631600      3.05e-03    4.12e-03      1.18e-05    2.87e-05      1.90e-03    2.58e-03    1.6e-06
 631700      4.38e-03    3.86e-03      8.47e-05    8.04e-05      2.74e-03    2.41e-03    1.6e-06
 631800      4.04e-03    3.77e-03      1.84e-04    1.60e-04      2.51e-03    2.34e-03    1.6e-06
 631900      8.19e-03    4.00e-03      2.97e-05    3.21e-05      5.12e-03    2.50e-03    1.6e-06
 632000      4.89e-03    4.10e-03      2.36e-05    2.89e-05      3.06e-03    2.56e-03    1.6e-06
 632100      3.37e-03    8.47e-03      5.34e-05    6.77e-05      2.10e-03    5.29e-03    1.6e-06
 632200      4.39e-03    4.29e-03      6.51e-05    6.16e-05      2.74e-03    2.68e-03    1.6e-06
 632300      5.57e-03    3.78e-03      6.63e-05    6.16e-05      3.48e-03    2.36e-03    1.6e-06
 632400      4.12e-03    4.78e-03      5.35e-05    5.01e-05      2.58e-03    2.98e-03    1.6e-06
 632500      6.61e-03    4.65e-03      1.35e-04    8.66e-05      4.12e-03    2.90e-03    1.6e-06
 632600      2.91e-03    3.28e-03      3.59e-05    3.37e-05      1.82e-03    2.05e-03    1.6e-06
 632700      4.87e-03    3.99e-03      6.64e-06    3.22e-05      3.05e-03    2.49e-03    1.6e-06
 632800      4.12e-03    4.58e-03      1.00e-04    1.06e-04      2.57e-03    2.86e-03    1.6e-06
 632900      4.59e-03    4.54e-03      2.53e-05    3.64e-05      2.87e-03    2.84e-03    1.6e-06
 633000      5.08e-03    3.58e-03      2.55e-05    2.30e-05      3.17e-03    2.24e-03    1.6e-06
 633100      4.05e-03    3.95e-03      2.36e-05    1.85e-05      2.53e-03    2.47e-03    1.6e-06
 633200      4.03e-03    8.01e-03      1.88e-05    7.67e-05      2.52e-03    5.00e-03    1.6e-06
 633300      5.31e-03    4.19e-03      2.34e-05    4.88e-05      3.31e-03    2.62e-03    1.6e-06
 633400      6.28e-03    4.89e-03      1.10e-04    8.61e-05      3.92e-03    3.05e-03    1.6e-06
 633500      3.58e-03    4.03e-03      9.34e-05    9.90e-05      2.23e-03    2.51e-03    1.6e-06
 633600      6.23e-03    3.84e-03      2.96e-05    2.70e-05      3.89e-03    2.40e-03    1.6e-06
 633700      3.91e-03    4.54e-03      1.25e-04    1.05e-04      2.44e-03    2.83e-03    1.6e-06
 633800      4.13e-03    3.82e-03      7.56e-06    2.26e-05      2.58e-03    2.39e-03    1.6e-06
 633900      3.82e-03    4.60e-03      3.55e-05    6.83e-05      2.39e-03    2.87e-03    1.6e-06
 634000      3.94e-03    3.80e-03      3.12e-05    3.18e-05      2.46e-03    2.38e-03    1.6e-06
 634100      4.01e-03    4.62e-03      2.01e-04    1.98e-04      2.49e-03    2.87e-03    1.6e-06
 634200      3.80e-03    3.75e-03      3.02e-05    3.79e-05      2.37e-03    2.34e-03    1.6e-06
 634300      5.86e-03    3.72e-03      1.19e-04    1.20e-04      3.66e-03    2.32e-03    1.6e-06
 634400      5.12e-03    3.69e-03      6.44e-05    8.36e-05      3.20e-03    2.30e-03    1.6e-06
 634500      6.13e-03    8.93e-03      5.53e-05    6.27e-05      3.83e-03    5.58e-03    1.6e-06
 634600      4.18e-03    7.56e-03      4.81e-05    9.02e-05      2.61e-03    4.72e-03    1.6e-06
 634700      4.08e-03    8.30e-03      7.88e-05    8.91e-05      2.54e-03    5.19e-03    1.6e-06
 634800      3.27e-03    8.34e-03      1.17e-04    1.47e-04      2.03e-03    5.21e-03    1.6e-06
 634900      5.46e-03    3.47e-03      5.26e-05    4.84e-05      3.41e-03    2.17e-03    1.6e-06
 635000      5.33e-03    3.89e-03      5.38e-05    3.33e-05      3.38e-03    2.47e-03    1.5e-06
 635100      5.22e-03    4.10e-03      1.20e-05    2.53e-05      3.31e-03    2.60e-03    1.5e-06
 635200      4.23e-03    3.89e-03      4.83e-05    5.34e-05      2.68e-03    2.47e-03    1.5e-06
 635300      5.26e-03    3.82e-03      2.73e-05    5.62e-05      3.34e-03    2.43e-03    1.5e-06
 635400      3.47e-03    4.29e-03      8.28e-05    9.25e-05      2.20e-03    2.72e-03    1.5e-06
 635500      5.20e-03    4.31e-03      6.37e-05    4.72e-05      3.30e-03    2.73e-03    1.5e-06
 635600      4.21e-03    4.28e-03      6.69e-05    6.08e-05      2.67e-03    2.71e-03    1.5e-06
 635700      7.77e-03    8.51e-03      6.71e-05    1.05e-04      4.93e-03    5.40e-03    1.5e-06
 635800      3.45e-03    4.86e-03      1.03e-05    3.70e-05      2.19e-03    3.09e-03    1.5e-06
 635900      4.82e-03    3.96e-03      6.25e-05    8.39e-05      3.06e-03    2.51e-03    1.5e-06
 636000      4.56e-03    4.33e-03      9.73e-05    1.05e-04      2.89e-03    2.74e-03    1.5e-06
 636100      4.72e-03    3.80e-03      5.40e-05    3.61e-05      3.00e-03    2.41e-03    1.5e-06
 636200      2.91e-03    4.09e-03      3.66e-05    4.06e-05      1.84e-03    2.60e-03    1.5e-06
 636300      4.04e-03    3.62e-03      7.05e-05    6.28e-05      2.56e-03    2.30e-03    1.5e-06
 636400      3.29e-03    7.34e-03      2.73e-05    6.14e-05      2.09e-03    4.66e-03    1.5e-06
 636500      5.80e-03    4.01e-03      5.71e-05    6.20e-05      3.68e-03    2.55e-03    1.5e-06
 636600      4.23e-03    3.85e-03      1.60e-05    2.72e-05      2.69e-03    2.44e-03    1.5e-06
 636700      4.91e-03    4.71e-03      8.98e-06    3.29e-05      3.12e-03    2.99e-03    1.5e-06
 636800      8.90e-03    4.53e-03      1.43e-04    1.91e-04      5.64e-03    2.86e-03    1.5e-06
 636900      4.04e-03    3.64e-03      3.28e-05    5.34e-05      2.56e-03    2.31e-03    1.5e-06
 637000      3.44e-03    4.32e-03      2.88e-05    4.00e-05      2.18e-03    2.74e-03    1.5e-06
 637100      1.19e-02    4.42e-03      1.49e-04    1.14e-04      7.54e-03    2.80e-03    1.5e-06
 637200      5.28e-03    3.80e-03      1.08e-04    1.01e-04      3.35e-03    2.41e-03    1.5e-06
 637300      7.22e-03    8.26e-03      6.09e-05    8.80e-05      4.58e-03    5.24e-03    1.5e-06
 637400      4.13e-03    7.34e-03      8.84e-05    8.53e-05      2.62e-03    4.66e-03    1.5e-06
 637500      4.71e-03    3.92e-03      1.46e-04    1.29e-04      2.98e-03    2.48e-03    1.5e-06
 637600      3.55e-03    4.54e-03      3.66e-05    7.88e-05      2.25e-03    2.88e-03    1.5e-06
 637700      4.53e-03    4.46e-03      2.96e-05    2.82e-05      2.87e-03    2.83e-03    1.5e-06
 637800      3.37e-03    3.93e-03      4.62e-05    3.84e-05      2.14e-03    2.49e-03    1.5e-06
 637900      3.73e-03    3.89e-03      4.83e-05    5.23e-05      2.37e-03    2.47e-03    1.5e-06
 638000      3.78e-03    3.50e-03      9.67e-05    8.87e-05      2.40e-03    2.22e-03    1.5e-06
 638100      7.06e-03    4.79e-03      4.43e-05    7.21e-05      4.48e-03    3.04e-03    1.5e-06
 638200      3.41e-03    3.83e-03      8.20e-06    2.34e-05      2.17e-03    2.43e-03    1.5e-06
 638300      4.85e-03    8.25e-03      3.71e-05    7.60e-05      3.08e-03    5.23e-03    1.5e-06
 638400      2.70e-03    9.36e-03      1.24e-05    8.75e-05      1.71e-03    5.94e-03    1.5e-06
 638500      3.41e-03    9.14e-03      5.14e-05    8.96e-05      2.16e-03    5.80e-03    1.5e-06
 638600      7.12e-03    4.43e-03      6.36e-05    3.40e-05      4.52e-03    2.81e-03    1.5e-06
 638700      4.25e-03    4.66e-03      4.80e-05    5.76e-05      2.70e-03    2.96e-03    1.5e-06
 638800      4.64e-03    3.78e-03      1.03e-04    1.06e-04      2.94e-03    2.39e-03    1.5e-06
 638900      3.22e-03    4.56e-03      2.12e-05    4.51e-05      2.04e-03    2.89e-03    1.5e-06
 639000      5.31e-03    3.78e-03      1.30e-05    4.03e-05      3.37e-03    2.40e-03    1.5e-06
 639100      2.97e-03    3.42e-03      1.13e-05    2.60e-05      1.88e-03    2.17e-03    1.5e-06
 639200      3.63e-03    4.06e-03      3.38e-05    4.89e-05      2.31e-03    2.58e-03    1.5e-06
 639300      6.68e-03    7.65e-03      5.34e-05    7.27e-05      4.24e-03    4.85e-03    1.5e-06
 639400      3.53e-03    4.44e-03      1.11e-05    3.31e-05      2.24e-03    2.82e-03    1.5e-06
 639500      4.02e-03    8.09e-03      1.09e-04    1.32e-04      2.55e-03    5.13e-03    1.5e-06
 639600      4.23e-03    4.21e-03      8.62e-05    7.07e-05      2.68e-03    2.67e-03    1.5e-06
 639700      3.81e-03    8.24e-03      2.26e-04    2.12e-04      2.39e-03    5.22e-03    1.5e-06
 639800      4.13e-03    3.60e-03      3.02e-05    4.98e-05      2.62e-03    2.29e-03    1.5e-06
 639900      3.94e-03    3.73e-03      8.80e-05    1.05e-04      2.50e-03    2.36e-03    1.5e-06
 640000      5.08e-03    7.48e-03      1.56e-04    1.80e-04      3.26e-03    4.82e-03    1.4e-06
 640100      3.35e-03    3.82e-03      4.66e-05    5.32e-05      2.16e-03    2.46e-03    1.4e-06
 640200      3.18e-03    7.84e-03      8.50e-05    1.06e-04      2.04e-03    5.05e-03    1.4e-06
 640300      3.77e-03    3.34e-03      8.25e-05    1.13e-04      2.42e-03    2.14e-03    1.4e-06
 640400      3.85e-03    4.25e-03      1.71e-05    3.87e-05      2.48e-03    2.74e-03    1.4e-06
 640500      3.98e-03    3.58e-03      8.56e-06    2.62e-05      2.56e-03    2.30e-03    1.4e-06
 640600      4.32e-03    3.73e-03      4.96e-05    6.00e-05      2.78e-03    2.40e-03    1.4e-06
 640700      5.29e-03    3.58e-03      1.32e-04    1.20e-04      3.40e-03    2.30e-03    1.4e-06
 640800      3.36e-03    3.29e-03      2.82e-05    4.73e-05      2.17e-03    2.12e-03    1.4e-06
 640900      6.05e-03    7.94e-03      7.26e-05    5.65e-05      3.90e-03    5.11e-03    1.4e-06
 641000      3.71e-03    3.67e-03      3.91e-05    5.75e-05      2.39e-03    2.36e-03    1.4e-06
 641100      5.46e-03    4.69e-03      7.46e-05    8.57e-05      3.51e-03    3.02e-03    1.4e-06
 641200      5.23e-03    3.97e-03      2.73e-05    2.89e-05      3.37e-03    2.56e-03    1.4e-06
 641300      4.38e-03    4.80e-03      1.24e-04    1.26e-04      2.81e-03    3.09e-03    1.4e-06
 641400      4.16e-03    4.51e-03      8.54e-05    9.60e-05      2.68e-03    2.90e-03    1.4e-06
 641500      3.77e-03    4.56e-03      5.00e-05    7.31e-05      2.42e-03    2.93e-03    1.4e-06
 641600      4.95e-03    3.49e-03      4.30e-05    6.39e-05      3.19e-03    2.25e-03    1.4e-06
 641700      4.86e-03    7.75e-03      2.18e-05    8.98e-05      3.13e-03    4.99e-03    1.4e-06
 641800      4.46e-03    7.67e-03      6.98e-05    1.14e-04      2.87e-03    4.94e-03    1.4e-06
 641900      4.50e-03    4.12e-03      4.25e-05    3.83e-05      2.90e-03    2.65e-03    1.4e-06
 642000      4.14e-03    3.87e-03      8.96e-05    6.50e-05      2.66e-03    2.50e-03    1.4e-06
 642100      9.68e-03    4.41e-03      8.53e-05    2.75e-05      6.23e-03    2.84e-03    1.4e-06
 642200      3.64e-03    7.92e-03      3.43e-05    7.72e-05      2.35e-03    5.11e-03    1.4e-06
 642300      3.71e-03    4.62e-03      3.39e-05    3.74e-05      2.39e-03    2.97e-03    1.4e-06
 642400      6.64e-03    3.72e-03      7.40e-05    4.17e-05      4.27e-03    2.40e-03    1.4e-06
 642500      4.84e-03    7.40e-03      5.79e-05    6.96e-05      3.12e-03    4.77e-03    1.4e-06
 642600      6.00e-03    3.66e-03      3.61e-05    3.28e-05      3.87e-03    2.36e-03    1.4e-06
 642700      3.35e-03    4.43e-03      2.45e-05    5.58e-05      2.16e-03    2.85e-03    1.4e-06
 642800      8.44e-03    3.72e-03      9.37e-05    3.21e-05      5.44e-03    2.40e-03    1.4e-06
 642900      5.34e-03    4.02e-03      8.36e-05    5.51e-05      3.44e-03    2.59e-03    1.4e-06
 643000      5.79e-03    3.56e-03      3.79e-05    4.58e-05      3.73e-03    2.30e-03    1.4e-06
 643100      4.61e-03    4.14e-03      3.84e-05    3.08e-05      2.97e-03    2.67e-03    1.4e-06
 643200      3.91e-03    8.85e-03      4.53e-05    7.33e-05      2.52e-03    5.70e-03    1.4e-06
 643300      5.21e-03    7.17e-03      1.09e-04    1.07e-04      3.35e-03    4.62e-03    1.4e-06
 643400      3.98e-03    3.74e-03      1.66e-05    2.29e-05      2.56e-03    2.41e-03    1.4e-06
 643500      4.13e-03    4.12e-03      6.51e-05    6.16e-05      2.66e-03    2.65e-03    1.4e-06
 643600      3.43e-03    3.66e-03      7.69e-06    3.70e-05      2.21e-03    2.36e-03    1.4e-06
 643700      3.65e-03    3.76e-03      7.45e-05    6.74e-05      2.35e-03    2.42e-03    1.4e-06
 643800      3.68e-03    3.82e-03      9.47e-05    1.09e-04      2.37e-03    2.46e-03    1.4e-06
 643900      3.87e-03    3.46e-03      5.22e-05    4.80e-05      2.49e-03    2.23e-03    1.4e-06
 644000      4.87e-03    7.96e-03      4.50e-05    6.15e-05      3.14e-03    5.13e-03    1.4e-06
 644100      3.56e-03    4.54e-03      1.29e-05    2.98e-05      2.30e-03    2.92e-03    1.4e-06
 644200      4.06e-03    8.74e-03      5.05e-05    8.87e-05      2.61e-03    5.63e-03    1.4e-06
 644300      5.84e-03    7.66e-03      1.82e-05    7.34e-05      3.77e-03    4.94e-03    1.4e-06
 644400      6.43e-03    3.58e-03      6.79e-05    1.24e-04      4.14e-03    2.30e-03    1.4e-06
 644500      3.89e-03    7.83e-03      9.91e-05    7.16e-05      2.50e-03    5.04e-03    1.4e-06
 644600      3.89e-03    8.08e-03      3.09e-05    8.45e-05      2.51e-03    5.21e-03    1.4e-06
 644700      6.58e-03    4.51e-03      1.88e-05    2.73e-05      4.24e-03    2.91e-03    1.4e-06
 644800      6.52e-03    3.63e-03      4.35e-05    3.67e-05      4.20e-03    2.34e-03    1.4e-06
 644900      3.63e-03    8.33e-03      9.48e-05    9.57e-05      2.33e-03    5.37e-03    1.4e-06
 645000      6.28e-03    3.26e-03      6.31e-05    2.62e-05      4.10e-03    2.13e-03    1.3e-06
 645100      3.56e-03    3.54e-03      2.22e-05    3.03e-05      2.33e-03    2.32e-03    1.3e-06
 645200      4.44e-03    4.71e-03      3.38e-05    5.90e-05      2.91e-03    3.08e-03    1.3e-06
 645300      4.74e-03    3.55e-03      1.80e-05    2.48e-05      3.10e-03    2.32e-03    1.3e-06
 645400      8.58e-03    4.40e-03      8.94e-05    3.50e-05      5.61e-03    2.88e-03    1.3e-06
 645500      4.72e-03    7.59e-03      4.91e-05    6.83e-05      3.09e-03    4.96e-03    1.3e-06
 645600      6.16e-03    4.56e-03      2.48e-05    2.42e-05      4.03e-03    2.98e-03    1.3e-06
 645700      3.24e-03    3.50e-03      1.95e-05    3.49e-05      2.12e-03    2.29e-03    1.3e-06
 645800      3.54e-03    7.45e-03      4.30e-05    6.21e-05      2.32e-03    4.87e-03    1.3e-06
 645900      3.75e-03    3.33e-03      5.83e-05    6.69e-05      2.45e-03    2.18e-03    1.3e-06
 646000      4.75e-03    4.20e-03      6.07e-05    6.39e-05      3.10e-03    2.74e-03    1.3e-06
 646100      6.42e-03    4.47e-03      3.90e-05    4.92e-05      4.20e-03    2.92e-03    1.3e-06
