#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 492600      5.80e-03    6.39e-03      2.40e-04    2.62e-04      2.10e-03    2.31e-03    6.6e-06
 492700      7.74e-03    6.48e-03      2.11e-04    2.17e-04      2.81e-03    2.35e-03    6.6e-06
 492800      7.27e-03    7.15e-03      8.43e-05    1.07e-04      2.64e-03    2.60e-03    6.6e-06
 492900      6.04e-03    6.80e-03      4.21e-05    5.22e-05      2.20e-03    2.47e-03    6.6e-06
 493000      6.43e-03    6.25e-03      1.60e-04    1.54e-04      2.33e-03    2.27e-03    6.6e-06
 493100      7.62e-03    1.15e-02      5.18e-05    5.41e-05      2.77e-03    4.18e-03    6.6e-06
 493200      5.86e-03    1.29e-02      6.00e-05    1.19e-04      2.13e-03    4.71e-03    6.6e-06
 493300      6.16e-03    1.43e-02      9.09e-05    1.08e-04      2.24e-03    5.19e-03    6.6e-06
 493400      1.22e-02    6.67e-03      1.54e-04    1.20e-04      4.44e-03    2.42e-03    6.6e-06
 493500      5.90e-03    6.47e-03      1.14e-04    1.02e-04      2.14e-03    2.35e-03    6.6e-06
 493600      6.29e-03    6.76e-03      5.05e-05    3.30e-05      2.29e-03    2.46e-03    6.6e-06
 493700      8.43e-03    7.37e-03      2.85e-05    3.69e-05      3.06e-03    2.68e-03    6.6e-06
 493800      6.34e-03    6.64e-03      1.01e-04    8.98e-05      2.31e-03    2.41e-03    6.6e-06
 493900      8.48e-03    6.45e-03      1.15e-04    1.15e-04      3.08e-03    2.34e-03    6.6e-06
 494000      7.88e-03    1.19e-02      7.02e-05    9.43e-05      2.87e-03    4.33e-03    6.6e-06
 494100      8.09e-03    7.46e-03      9.47e-05    1.19e-04      2.94e-03    2.71e-03    6.6e-06
 494200      6.11e-03    6.23e-03      1.09e-04    1.09e-04      2.22e-03    2.26e-03    6.6e-06
 494300      6.34e-03    6.07e-03      1.32e-04    1.37e-04      2.30e-03    2.20e-03    6.6e-06
 494400      1.10e-02    7.91e-03      2.02e-04    1.74e-04      3.99e-03    2.87e-03    6.6e-06
 494500      1.12e-02    6.86e-03      4.91e-05    3.23e-05      4.06e-03    2.50e-03    6.6e-06
 494600      7.56e-03    7.56e-03      3.39e-05    3.56e-05      2.75e-03    2.75e-03    6.6e-06
 494700      1.76e-02    6.76e-03      1.53e-04    1.28e-04      6.41e-03    2.45e-03    6.6e-06
 494800      9.44e-03    6.99e-03      6.77e-05    7.52e-05      3.43e-03    2.54e-03    6.6e-06
 494900      6.65e-03    6.63e-03      1.88e-05    5.29e-05      2.42e-03    2.41e-03    6.6e-06
 495000      6.49e-03    6.58e-03      1.20e-04    1.07e-04      2.41e-03    2.44e-03    6.2e-06
 495100      7.34e-03    6.42e-03      7.73e-05    8.67e-05      2.73e-03    2.39e-03    6.2e-06
 495200      8.60e-03    6.14e-03      3.20e-05    3.45e-05      3.20e-03    2.28e-03    6.2e-06
 495300      7.74e-03    6.44e-03      4.06e-05    2.47e-05      2.88e-03    2.40e-03    6.2e-06
 495400      7.60e-03    6.59e-03      8.19e-05    8.67e-05      2.82e-03    2.45e-03    6.2e-06
 495500      1.08e-02    8.01e-03      4.22e-05    4.04e-05      4.01e-03    2.98e-03    6.2e-06
 495600      5.82e-03    6.63e-03      1.69e-04    1.87e-04      2.16e-03    2.46e-03    6.2e-06
 495700      5.84e-03    7.63e-03      8.07e-05    8.68e-05      2.17e-03    2.84e-03    6.2e-06
 495800      5.86e-03    5.88e-03      5.73e-05    5.35e-05      2.18e-03    2.19e-03    6.2e-06
 495900      6.99e-03    6.79e-03      1.14e-04    1.03e-04      2.60e-03    2.52e-03    6.2e-06
 496000      4.98e-03    6.24e-03      1.10e-04    1.27e-04      1.85e-03    2.32e-03    6.2e-06
 496100      5.39e-03    6.37e-03      8.71e-05    8.85e-05      2.00e-03    2.37e-03    6.2e-06
 496200      7.45e-03    6.18e-03      5.91e-05    8.29e-05      2.77e-03    2.30e-03    6.2e-06
 496300      7.99e-03    6.39e-03      9.89e-05    9.21e-05      2.97e-03    2.38e-03    6.2e-06
 496400      5.30e-03    6.60e-03      6.00e-05    7.50e-05      1.97e-03    2.46e-03    6.2e-06
 496500      9.53e-03    7.09e-03      1.20e-04    1.59e-04      3.54e-03    2.63e-03    6.2e-06
 496600      1.16e-02    6.23e-03      1.33e-04    7.32e-05      4.30e-03    2.32e-03    6.2e-06
 496700      1.30e-02    6.88e-03      1.40e-04    1.60e-04      4.84e-03    2.55e-03    6.2e-06
 496800      6.76e-03    6.30e-03      2.62e-05    2.93e-05      2.51e-03    2.34e-03    6.2e-06
 496900      7.26e-03    6.51e-03      7.45e-05    9.30e-05      2.70e-03    2.42e-03    6.2e-06
 497000      7.83e-03    7.92e-03      6.09e-05    6.71e-05      2.91e-03    2.94e-03    6.2e-06
 497100      8.13e-03    6.31e-03      1.26e-04    1.53e-04      3.02e-03    2.34e-03    6.2e-06
 497200      8.43e-03    6.92e-03      5.72e-05    8.06e-05      3.14e-03    2.57e-03    6.2e-06
 497300      8.40e-03    1.18e-02      1.25e-04    1.49e-04      3.12e-03    4.39e-03    6.2e-06
 497400      7.64e-03    7.80e-03      1.23e-04    1.24e-04      2.84e-03    2.90e-03    6.2e-06
 497500      8.07e-03    6.80e-03      9.55e-05    1.05e-04      3.00e-03    2.53e-03    6.2e-06
 497600      9.26e-03    1.29e-02      8.94e-05    1.23e-04      3.44e-03    4.80e-03    6.2e-06
 497700      8.09e-03    6.79e-03      1.78e-05    3.56e-05      3.01e-03    2.52e-03    6.2e-06
 497800      7.37e-03    6.65e-03      2.51e-05    2.59e-05      2.74e-03    2.47e-03    6.2e-06
 497900      1.00e-02    7.41e-03      1.49e-04    1.82e-04      3.73e-03    2.75e-03    6.2e-06
 498000      8.68e-03    6.44e-03      5.55e-05    3.33e-05      3.23e-03    2.40e-03    6.2e-06
 498100      6.25e-03    1.25e-02      2.03e-04    1.86e-04      2.32e-03    4.64e-03    6.2e-06
 498200      6.92e-03    6.68e-03      8.33e-05    6.17e-05      2.57e-03    2.48e-03    6.2e-06
 498300      8.65e-03    1.34e-02      3.43e-05    7.59e-05      3.22e-03    5.00e-03    6.2e-06
 498400      6.98e-03    7.51e-03      5.21e-05    5.45e-05      2.59e-03    2.79e-03    6.2e-06
 498500      7.77e-03    7.98e-03      1.00e-04    1.20e-04      2.89e-03    2.97e-03    6.2e-06
 498600      8.54e-03    1.12e-02      2.45e-04    2.17e-04      3.17e-03    4.15e-03    6.2e-06
 498700      6.77e-03    6.08e-03      7.83e-05    8.94e-05      2.52e-03    2.26e-03    6.2e-06
 498800      1.49e-02    6.41e-03      2.13e-04    8.29e-05      5.53e-03    2.38e-03    6.2e-06
 498900      5.76e-03    7.44e-03      2.44e-05    2.69e-05      2.14e-03    2.77e-03    6.2e-06
 499000      1.13e-02    7.09e-03      7.71e-05    5.50e-05      4.19e-03    2.64e-03    6.2e-06
 499100      6.42e-03    6.00e-03      9.34e-06    2.40e-05      2.39e-03    2.23e-03    6.2e-06
 499200      7.88e-03    1.29e-02      1.76e-04    1.55e-04      2.93e-03    4.81e-03    6.2e-06
 499300      8.80e-03    7.59e-03      1.49e-04    1.55e-04      3.27e-03    2.82e-03    6.2e-06
 499400      5.85e-03    1.16e-02      7.01e-05    1.01e-04      2.17e-03    4.33e-03    6.2e-06
 499500      1.35e-02    7.36e-03      2.77e-05    2.46e-05      5.00e-03    2.74e-03    6.2e-06
 499600      1.09e-02    7.48e-03      1.06e-04    9.81e-05      4.04e-03    2.78e-03    6.2e-06
 499700      5.27e-03    6.20e-03      9.11e-05    1.14e-04      1.96e-03    2.31e-03    6.2e-06
 499800      5.08e-03    6.18e-03      4.85e-05    7.62e-05      1.89e-03    2.30e-03    6.2e-06
 499900      9.27e-03    6.43e-03      2.78e-05    4.72e-05      3.45e-03    2.39e-03    6.2e-06
 500000      7.41e-03    6.73e-03      8.23e-05    7.75e-05      2.82e-03    2.56e-03    5.9e-06
 500100      9.32e-03    6.03e-03      6.66e-05    2.84e-05      3.54e-03    2.29e-03    5.9e-06
 500200      8.88e-03    6.00e-03      5.40e-05    4.55e-05      3.38e-03    2.28e-03    5.9e-06
 500300      1.46e-02    6.62e-03      1.87e-04    1.25e-04      5.54e-03    2.51e-03    5.9e-06
 500400      6.33e-03    6.30e-03      2.21e-04    2.37e-04      2.40e-03    2.38e-03    5.9e-06
 500500      9.26e-03    6.03e-03      1.22e-04    1.10e-04      3.52e-03    2.29e-03    5.9e-06
 500600      8.07e-03    1.19e-02      1.27e-04    1.05e-04      3.07e-03    4.51e-03    5.9e-06
 500700      7.45e-03    5.90e-03      3.92e-05    6.11e-05      2.83e-03    2.24e-03    5.9e-06
 500800      1.34e-02    6.78e-03      8.10e-05    4.31e-05      5.09e-03    2.58e-03    5.9e-06
 500900      7.17e-03    6.51e-03      3.27e-05    2.77e-05      2.72e-03    2.47e-03    5.9e-06
 501000      1.46e-02    7.06e-03      1.06e-04    4.33e-05      5.54e-03    2.68e-03    5.9e-06
 501100      9.78e-03    1.01e-02      4.08e-05    5.81e-05      3.72e-03    3.85e-03    5.9e-06
 501200      5.56e-03    5.73e-03      2.91e-05    2.57e-05      2.11e-03    2.18e-03    5.9e-06
 501300      1.32e-02    6.75e-03      5.98e-05    5.30e-05      5.00e-03    2.57e-03    5.9e-06
 501400      6.76e-03    6.08e-03      8.65e-05    9.94e-05      2.57e-03    2.31e-03    5.9e-06
 501500      7.73e-03    6.15e-03      1.28e-04    9.56e-05      2.94e-03    2.34e-03    5.9e-06
 501600      7.41e-03    6.57e-03      1.60e-04    1.50e-04      2.81e-03    2.49e-03    5.9e-06
 501700      9.79e-03    7.92e-03      2.14e-05    5.21e-05      3.72e-03    3.01e-03    5.9e-06
 501800      6.22e-03    6.15e-03      4.81e-05    5.48e-05      2.36e-03    2.34e-03    5.9e-06
 501900      8.91e-03    6.47e-03      3.76e-05    6.54e-05      3.39e-03    2.46e-03    5.9e-06
 502000      5.87e-03    7.58e-03      4.13e-05    5.58e-05      2.23e-03    2.88e-03    5.9e-06
 502100      5.31e-03    6.43e-03      6.17e-05    4.32e-05      2.02e-03    2.45e-03    5.9e-06
 502200      9.15e-03    6.27e-03      7.26e-05    6.79e-05      3.48e-03    2.38e-03    5.9e-06
 502300      8.77e-03    1.20e-02      1.30e-04    1.35e-04      3.33e-03    4.56e-03    5.9e-06
 502400      5.12e-03    1.24e-02      1.79e-04    1.68e-04      1.94e-03    4.72e-03    5.9e-06
 502500      7.91e-03    1.35e-02      2.81e-05    8.07e-05      3.01e-03    5.13e-03    5.9e-06
 502600      6.36e-03    1.16e-02      1.51e-04    1.39e-04      2.41e-03    4.42e-03    5.9e-06
 502700      6.67e-03    1.27e-02      2.14e-05    8.05e-05      2.53e-03    4.84e-03    5.9e-06
 502800      7.82e-03    6.69e-03      5.11e-06    2.94e-05      2.97e-03    2.54e-03    5.9e-06
 502900      7.01e-03    6.84e-03      5.89e-06    2.69e-05      2.67e-03    2.60e-03    5.9e-06
 503000      7.66e-03    6.59e-03      1.60e-04    1.66e-04      2.91e-03    2.50e-03    5.9e-06
 503100      9.22e-03    5.81e-03      2.53e-05    3.47e-05      3.50e-03    2.21e-03    5.9e-06
 503200      7.02e-03    1.13e-02      1.54e-04    1.39e-04      2.67e-03    4.31e-03    5.9e-06
 503300      8.42e-03    7.64e-03      1.26e-04    1.46e-04      3.20e-03    2.90e-03    5.9e-06
 503400      1.03e-02    6.28e-03      4.47e-05    4.94e-05      3.93e-03    2.39e-03    5.9e-06
 503500      6.18e-03    6.16e-03      5.01e-05    4.96e-05      2.35e-03    2.34e-03    5.9e-06
 503600      1.35e-02    1.20e-02      7.32e-06    6.50e-05      5.14e-03    4.58e-03    5.9e-06
 503700      7.40e-03    8.03e-03      1.15e-04    1.27e-04      2.81e-03    3.05e-03    5.9e-06
 503800      5.49e-03    7.29e-03      8.96e-05    7.53e-05      2.08e-03    2.77e-03    5.9e-06
 503900      6.66e-03    6.16e-03      6.94e-05    7.60e-05      2.53e-03    2.34e-03    5.9e-06
 504000      1.02e-02    6.92e-03      2.35e-04    1.80e-04      3.87e-03    2.63e-03    5.9e-06
 504100      5.42e-03    1.02e-02      7.78e-05    1.12e-04      2.06e-03    3.87e-03    5.9e-06
 504200      7.03e-03    1.27e-02      7.77e-05    7.42e-05      2.67e-03    4.83e-03    5.9e-06
 504300      6.86e-03    6.21e-03      1.48e-05    4.24e-05      2.61e-03    2.36e-03    5.9e-06
 504400      1.14e-02    1.18e-02      6.56e-05    5.96e-05      4.34e-03    4.47e-03    5.9e-06
 504500      1.02e-02    7.72e-03      6.85e-05    5.91e-05      3.88e-03    2.93e-03    5.9e-06
 504600      6.15e-03    1.05e-02      2.98e-05    5.42e-05      2.34e-03    3.98e-03    5.9e-06
 504700      6.91e-03    6.81e-03      1.94e-05    2.56e-05      2.63e-03    2.59e-03    5.9e-06
 504800      6.71e-03    6.12e-03      1.68e-04    1.74e-04      2.54e-03    2.32e-03    5.9e-06
 504900      1.32e-02    6.42e-03      9.93e-05    1.01e-04      5.02e-03    2.44e-03    5.9e-06
 505000      8.03e-03    6.68e-03      4.41e-05    7.63e-05      3.12e-03    2.60e-03    5.6e-06
 505100      5.64e-03    1.07e-02      1.42e-04    1.13e-04      2.19e-03    4.14e-03    5.6e-06
 505200      8.92e-03    6.16e-03      1.15e-04    1.16e-04      3.46e-03    2.39e-03    5.6e-06
 505300      8.31e-03    5.87e-03      1.18e-04    1.08e-04      3.23e-03    2.28e-03    5.6e-06
 505400      5.90e-03    6.19e-03      1.15e-04    1.12e-04      2.29e-03    2.40e-03    5.6e-06
 505500      6.23e-03    7.11e-03      8.05e-05    6.45e-05      2.42e-03    2.76e-03    5.6e-06
 505600      8.28e-03    6.42e-03      2.08e-04    1.77e-04      3.21e-03    2.49e-03    5.6e-06
 505700      6.96e-03    1.16e-02      8.05e-05    9.57e-05      2.71e-03    4.49e-03    5.6e-06
 505800      6.91e-03    1.30e-02      7.06e-05    9.47e-05      2.69e-03    5.07e-03    5.6e-06
 505900      7.58e-03    1.10e-02      6.77e-05    7.54e-05      2.94e-03    4.28e-03    5.6e-06
 506000      1.04e-02    6.16e-03      2.65e-05    2.57e-05      4.05e-03    2.39e-03    5.6e-06
 506100      7.85e-03    7.28e-03      3.05e-04    2.46e-04      3.04e-03    2.82e-03    5.6e-06
 506200      6.45e-03    1.36e-02      1.40e-04    1.25e-04      2.50e-03    5.29e-03    5.6e-06
 506300      7.76e-03    5.98e-03      7.57e-05    4.83e-05      3.01e-03    2.32e-03    5.6e-06
 506400      7.79e-03    1.03e-02      3.15e-05    5.49e-05      3.03e-03    3.99e-03    5.6e-06
 506500      5.92e-03    1.19e-02      7.30e-05    8.09e-05      2.30e-03    4.63e-03    5.6e-06
 506600      1.04e-02    6.59e-03      5.41e-05    9.40e-05      4.04e-03    2.56e-03    5.6e-06
 506700      1.45e-02    1.22e-02      1.81e-04    1.21e-04      5.61e-03    4.74e-03    5.6e-06
 506800      5.94e-03    5.68e-03      2.40e-05    2.96e-05      2.31e-03    2.21e-03    5.6e-06
 506900      1.17e-02    6.00e-03      6.99e-05    3.22e-05      4.54e-03    2.33e-03    5.6e-06
 507000      7.21e-03    6.04e-03      1.29e-04    1.31e-04      2.80e-03    2.34e-03    5.6e-06
 507100      8.00e-03    6.73e-03      2.12e-04    2.29e-04      3.10e-03    2.61e-03    5.6e-06
 507200      1.00e-02    6.85e-03      1.07e-04    1.24e-04      3.90e-03    2.66e-03    5.6e-06
 507300      5.92e-03    6.13e-03      7.61e-05    8.13e-05      2.30e-03    2.38e-03    5.6e-06
 507400      6.82e-03    7.08e-03      1.59e-04    1.56e-04      2.65e-03    2.75e-03    5.6e-06
 507500      6.78e-03    6.08e-03      4.53e-05    7.41e-05      2.63e-03    2.36e-03    5.6e-06
 507600      7.69e-03    6.64e-03      6.56e-05    6.26e-05      2.99e-03    2.58e-03    5.6e-06
 507700      8.63e-03    5.85e-03      1.60e-04    1.44e-04      3.35e-03    2.27e-03    5.6e-06
 507800      4.75e-03    6.32e-03      1.06e-04    9.39e-05      1.84e-03    2.46e-03    5.6e-06
 507900      5.17e-03    1.07e-02      1.26e-04    1.55e-04      2.00e-03    4.14e-03    5.6e-06
 508000      8.20e-03    5.98e-03      5.80e-05    6.20e-05      3.19e-03    2.32e-03    5.6e-06
 508100      7.63e-03    1.23e-02      1.46e-04    1.51e-04      2.96e-03    4.78e-03    5.6e-06
 508200      9.56e-03    6.16e-03      1.82e-04    1.14e-04      3.71e-03    2.39e-03    5.6e-06
 508300      8.06e-03    5.92e-03      2.35e-05    2.60e-05      3.13e-03    2.30e-03    5.6e-06
 508400      5.48e-03    5.73e-03      5.73e-05    8.66e-05      2.13e-03    2.22e-03    5.6e-06
 508500      5.56e-03    6.74e-03      1.77e-04    2.00e-04      2.15e-03    2.61e-03    5.6e-06
 508600      8.58e-03    6.18e-03      6.30e-05    2.25e-05      3.33e-03    2.40e-03    5.6e-06
 508700      6.63e-03    6.25e-03      6.41e-05    5.74e-05      2.57e-03    2.43e-03    5.6e-06
 508800      5.89e-03    5.80e-03      5.58e-05    4.23e-05      2.29e-03    2.25e-03    5.6e-06
 508900      9.02e-03    1.10e-02      6.11e-05    8.22e-05      3.51e-03    4.27e-03    5.6e-06
 509000      1.08e-02    6.97e-03      4.06e-05    4.07e-05      4.18e-03    2.71e-03    5.6e-06
 509100      8.02e-03    1.11e-02      2.49e-05    5.76e-05      3.12e-03    4.31e-03    5.6e-06
 509200      1.02e-02    1.07e-02      2.23e-05    6.90e-05      3.98e-03    4.15e-03    5.6e-06
 509300      7.94e-03    6.42e-03      1.27e-04    6.71e-05      3.08e-03    2.49e-03    5.6e-06
 509400      7.09e-03    6.04e-03      8.21e-06    3.50e-05      2.76e-03    2.35e-03    5.6e-06
 509500      5.17e-03    6.11e-03      1.36e-04    1.30e-04      2.00e-03    2.37e-03    5.6e-06
 509600      7.86e-03    1.17e-02      1.50e-04    1.59e-04      3.05e-03    4.54e-03    5.6e-06
 509700      7.20e-03    6.39e-03      1.59e-05    3.03e-05      2.80e-03    2.48e-03    5.6e-06
 509800      6.18e-03    7.71e-03      1.66e-04    1.78e-04      2.40e-03    2.99e-03    5.6e-06
 509900      1.31e-02    6.20e-03      2.07e-04    2.00e-04      5.08e-03    2.40e-03    5.6e-06
 510000      4.17e-03    5.47e-03      2.98e-05    2.76e-05      1.66e-03    2.17e-03    5.3e-06
 510100      6.96e-03    6.21e-03      7.79e-05    7.65e-05      2.76e-03    2.47e-03    5.3e-06
 510200      4.95e-03    6.87e-03      1.76e-04    1.93e-04      1.96e-03    2.72e-03    5.3e-06
 510300      8.58e-03    1.19e-02      2.03e-04    1.51e-04      3.40e-03    4.71e-03    5.3e-06
 510400      6.34e-03    5.40e-03      2.00e-05    2.26e-05      2.52e-03    2.14e-03    5.3e-06
 510500      5.61e-03    7.07e-03      3.59e-05    3.36e-05      2.23e-03    2.81e-03    5.3e-06
 510600      7.00e-03    1.15e-02      2.02e-04    2.02e-04      2.77e-03    4.58e-03    5.3e-06
 510700      5.68e-03    6.04e-03      9.31e-05    8.80e-05      2.25e-03    2.40e-03    5.3e-06
 510800      6.54e-03    6.86e-03      1.87e-05    3.31e-05      2.60e-03    2.72e-03    5.3e-06
 510900      6.93e-03    1.09e-02      3.93e-05    5.53e-05      2.75e-03    4.33e-03    5.3e-06
 511000      5.52e-03    1.18e-02      1.81e-04    1.73e-04      2.19e-03    4.68e-03    5.3e-06
 511100      6.73e-03    6.97e-03      1.21e-05    3.44e-05      2.67e-03    2.77e-03    5.3e-06
 511200      8.23e-03    6.01e-03      4.79e-05    4.30e-05      3.27e-03    2.38e-03    5.3e-06
 511300      7.62e-03    5.87e-03      4.42e-05    6.15e-05      3.02e-03    2.33e-03    5.3e-06
 511400      4.84e-03    5.63e-03      9.34e-05    8.30e-05      1.92e-03    2.23e-03    5.3e-06
 511500      9.35e-03    7.12e-03      2.84e-05    3.55e-05      3.71e-03    2.83e-03    5.3e-06
 511600      5.92e-03    1.17e-02      1.13e-04    1.23e-04      2.35e-03    4.66e-03    5.3e-06
 511700      6.18e-03    5.43e-03      8.35e-05    9.35e-05      2.45e-03    2.15e-03    5.3e-06
 511800      6.04e-03    7.04e-03      1.75e-04    1.73e-04      2.39e-03    2.79e-03    5.3e-06
 511900      1.17e-02    5.87e-03      1.01e-04    4.67e-05      4.63e-03    2.33e-03    5.3e-06
 512000      7.37e-03    6.38e-03      1.53e-05    3.00e-05      2.93e-03    2.53e-03    5.3e-06
 512100      6.81e-03    6.53e-03      9.88e-05    9.75e-05      2.70e-03    2.59e-03    5.3e-06
 512200      9.04e-03    5.81e-03      1.50e-04    1.26e-04      3.59e-03    2.30e-03    5.3e-06
 512300      6.74e-03    1.11e-02      4.79e-05    8.76e-05      2.67e-03    4.39e-03    5.3e-06
 512400      3.91e-03    6.66e-03      3.37e-05    2.80e-05      1.55e-03    2.65e-03    5.3e-06
 512500      7.96e-03    1.19e-02      1.53e-05    6.65e-05      3.16e-03    4.73e-03    5.3e-06
 512600      9.94e-03    6.39e-03      1.15e-04    1.69e-04      3.94e-03    2.53e-03    5.3e-06
 512700      8.55e-03    6.41e-03      3.00e-05    4.69e-05      3.40e-03    2.55e-03    5.3e-06
 512800      6.01e-03    6.84e-03      2.25e-05    6.05e-05      2.39e-03    2.72e-03    5.3e-06
 512900      5.73e-03    6.13e-03      2.64e-05    3.42e-05      2.28e-03    2.43e-03    5.3e-06
 513000      5.72e-03    6.80e-03      3.04e-05    3.31e-05      2.27e-03    2.70e-03    5.3e-06
 513100      5.50e-03    7.01e-03      3.05e-05    3.73e-05      2.18e-03    2.79e-03    5.3e-06
 513200      4.08e-03    6.11e-03      5.80e-05    7.85e-05      1.62e-03    2.42e-03    5.3e-06
 513300      6.97e-03    6.99e-03      3.46e-05    6.29e-05      2.77e-03    2.77e-03    5.3e-06
 513400      1.01e-02    6.95e-03      2.56e-05    3.66e-05      4.01e-03    2.76e-03    5.3e-06
 513500      7.56e-03    5.67e-03      2.11e-05    2.13e-05      3.00e-03    2.25e-03    5.3e-06
 513600      8.01e-03    1.02e-02      1.49e-04    1.77e-04      3.18e-03    4.05e-03    5.3e-06
 513700      6.09e-03    6.06e-03      1.38e-04    1.50e-04      2.41e-03    2.40e-03    5.3e-06
 513800      5.85e-03    6.03e-03      1.78e-04    1.81e-04      2.32e-03    2.39e-03    5.3e-06
 513900      5.48e-03    1.22e-02      1.10e-04    8.86e-05      2.17e-03    4.84e-03    5.3e-06
 514000      6.78e-03    1.18e-02      1.01e-04    9.59e-05      2.69e-03    4.68e-03    5.3e-06
 514100      4.87e-03    1.08e-02      5.92e-05    6.66e-05      1.93e-03    4.27e-03    5.3e-06
 514200      6.90e-03    6.41e-03      2.31e-05    2.84e-05      2.74e-03    2.55e-03    5.3e-06
 514300      6.47e-03    5.55e-03      2.33e-05    3.75e-05      2.57e-03    2.20e-03    5.3e-06
 514400      6.95e-03    6.09e-03      8.49e-05    1.09e-04      2.76e-03    2.42e-03    5.3e-06
 514500      1.15e-02    6.06e-03      1.35e-04    1.70e-04      4.58e-03    2.40e-03    5.3e-06
 514600      6.02e-03    6.83e-03      5.05e-05    4.96e-05      2.39e-03    2.71e-03    5.3e-06
 514700      6.66e-03    5.91e-03      2.94e-05    3.61e-05      2.64e-03    2.35e-03    5.3e-06
 514800      7.70e-03    6.85e-03      7.44e-05    3.92e-05      3.06e-03    2.72e-03    5.3e-06
 514900      5.42e-03    5.44e-03      5.12e-05    6.04e-05      2.15e-03    2.16e-03    5.3e-06
 515000      6.75e-03    6.03e-03      1.06e-04    6.65e-05      2.74e-03    2.44e-03    5.1e-06
 515100      1.44e-02    6.73e-03      7.81e-05    3.88e-05      5.84e-03    2.73e-03    5.1e-06
 515200      1.00e-02    6.52e-03      6.59e-05    6.64e-05      4.06e-03    2.65e-03    5.1e-06
 515300      9.52e-03    5.72e-03      5.42e-05    4.87e-05      3.86e-03    2.32e-03    5.1e-06
 515400      6.08e-03    5.77e-03      1.88e-05    3.08e-05      2.47e-03    2.34e-03    5.1e-06
 515500      4.65e-03    1.11e-02      5.19e-05    7.83e-05      1.89e-03    4.50e-03    5.1e-06
 515600      5.97e-03    6.52e-03      2.18e-05    3.20e-05      2.42e-03    2.65e-03    5.1e-06
 515700      7.74e-03    5.78e-03      1.93e-05    2.70e-05      3.14e-03    2.34e-03    5.1e-06
 515800      5.34e-03    5.80e-03      3.11e-05    4.00e-05      2.17e-03    2.35e-03    5.1e-06
 515900      4.32e-03    6.38e-03      2.38e-05    3.49e-05      1.75e-03    2.59e-03    5.1e-06
 516000      1.12e-02    6.16e-03      1.19e-05    2.97e-05      4.54e-03    2.50e-03    5.1e-06
 516100      5.65e-03    5.32e-03      1.64e-05    3.03e-05      2.29e-03    2.16e-03    5.1e-06
 516200      6.71e-03    1.43e-02      2.36e-04    2.31e-04      2.71e-03    5.80e-03    5.1e-06
 516300      1.18e-02    5.87e-03      1.31e-04    7.75e-05      4.78e-03    2.38e-03    5.1e-06
 516400      9.25e-03    5.71e-03      5.91e-05    1.02e-04      3.75e-03    2.32e-03    5.1e-06
 516500      4.85e-03    5.52e-03      3.78e-05    3.86e-05      1.97e-03    2.24e-03    5.1e-06
 516600      7.62e-03    9.49e-03      9.82e-05    1.28e-04      3.09e-03    3.85e-03    5.1e-06
 516700      6.25e-03    5.59e-03      6.04e-05    6.25e-05      2.54e-03    2.27e-03    5.1e-06
 516800      6.45e-03    6.08e-03      6.01e-05    4.99e-05      2.62e-03    2.47e-03    5.1e-06
 516900      8.04e-03    6.79e-03      4.66e-05    8.05e-05      3.26e-03    2.75e-03    5.1e-06
 517000      9.17e-03    1.09e-02      2.16e-05    6.47e-05      3.72e-03    4.43e-03    5.1e-06
 517100      5.68e-03    5.70e-03      2.36e-05    2.84e-05      2.30e-03    2.31e-03    5.1e-06
 517200      7.13e-03    1.33e-02      1.09e-04    1.46e-04      2.89e-03    5.39e-03    5.1e-06
 517300      6.19e-03    6.03e-03      6.66e-05    8.28e-05      2.51e-03    2.45e-03    5.1e-06
 517400      4.81e-03    6.41e-03      3.25e-05    5.34e-05      1.95e-03    2.60e-03    5.1e-06
 517500      4.89e-03    5.99e-03      7.30e-05    5.21e-05      1.98e-03    2.43e-03    5.1e-06
 517600      6.89e-03    9.90e-03      7.86e-05    1.04e-04      2.79e-03    4.02e-03    5.1e-06
 517700      5.14e-03    5.95e-03      1.29e-05    3.56e-05      2.09e-03    2.41e-03    5.1e-06
 517800      5.91e-03    6.15e-03      6.66e-05    6.79e-05      2.40e-03    2.49e-03    5.1e-06
 517900      5.97e-03    5.52e-03      3.02e-05    5.22e-05      2.42e-03    2.24e-03    5.1e-06
 518000      6.60e-03    1.11e-02      1.19e-04    1.10e-04      2.67e-03    4.50e-03    5.1e-06
 518100      6.00e-03    5.92e-03      2.71e-05    2.17e-05      2.44e-03    2.40e-03    5.1e-06
 518200      9.34e-03    1.01e-02      9.35e-05    7.56e-05      3.79e-03    4.11e-03    5.1e-06
 518300      7.28e-03    5.82e-03      5.61e-05    7.57e-05      2.95e-03    2.36e-03    5.1e-06
 518400      5.16e-03    6.08e-03      5.98e-05    5.36e-05      2.09e-03    2.47e-03    5.1e-06
 518500      5.18e-03    1.15e-02      1.16e-04    1.49e-04      2.10e-03    4.64e-03    5.1e-06
 518600      7.04e-03    6.23e-03      2.54e-04    2.41e-04      2.85e-03    2.52e-03    5.1e-06
 518700      7.57e-03    5.69e-03      7.12e-05    6.46e-05      3.07e-03    2.31e-03    5.1e-06
