#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 635400      6.30e-03    1.18e-02      1.34e-04    1.27e-04      4.00e-03    7.49e-03    1.5e-06
 635500      3.88e-03    5.91e-03      2.75e-05    3.67e-05      2.46e-03    3.75e-03    1.5e-06
 635600      5.44e-03    1.81e-02      1.03e-04    1.89e-04      3.45e-03    1.15e-02    1.5e-06
 635700      9.10e-03    1.13e-02      7.65e-05    1.22e-04      5.77e-03    7.18e-03    1.5e-06
 635800      8.02e-03    3.84e-03      2.35e-05    5.63e-05      5.09e-03    2.44e-03    1.5e-06
 635900      5.65e-03    5.74e-03      2.55e-05    3.23e-05      3.59e-03    3.64e-03    1.5e-06
 636000      7.84e-03    5.01e-03      4.38e-05    5.78e-05      4.98e-03    3.18e-03    1.5e-06
 636100      9.28e-03    5.38e-03      1.70e-04    8.98e-05      5.88e-03    3.41e-03    1.5e-06
 636200      9.99e-03    5.26e-03      4.25e-05    8.39e-05      6.34e-03    3.34e-03    1.5e-06
 636300      8.26e-03    1.49e-02      4.72e-05    1.62e-04      5.24e-03    9.46e-03    1.5e-06
 636400      1.39e-02    5.83e-03      3.03e-04    9.23e-05      8.82e-03    3.70e-03    1.5e-06
 636500      4.52e-03    3.95e-03      4.29e-05    4.16e-05      2.87e-03    2.51e-03    1.5e-06
 636600      8.31e-03    1.49e-02      6.33e-05    1.94e-04      5.27e-03    9.48e-03    1.5e-06
 636700      6.15e-03    4.55e-03      2.19e-04    6.23e-05      3.88e-03    2.89e-03    1.5e-06
 636800      5.19e-03    4.18e-03      6.68e-05    6.01e-05      3.29e-03    2.65e-03    1.5e-06
 636900      3.56e-03    4.09e-03      1.25e-04    1.49e-04      2.25e-03    2.58e-03    1.5e-06
 637000      8.44e-03    3.75e-03      5.44e-05    2.91e-05      5.35e-03    2.38e-03    1.5e-06
 637100      1.25e-02    3.92e-03      2.04e-04    7.44e-05      7.92e-03    2.49e-03    1.5e-06
 637200      5.55e-03    5.12e-03      1.54e-04    3.98e-05      3.51e-03    3.25e-03    1.5e-06
 637300      6.73e-03    1.02e-02      2.31e-05    7.11e-05      4.27e-03    6.45e-03    1.5e-06
 637400      5.99e-03    4.63e-03      1.62e-04    6.27e-05      3.80e-03    2.94e-03    1.5e-06
 637500      8.02e-03    5.53e-03      1.01e-04    1.51e-04      5.09e-03    3.50e-03    1.5e-06
 637600      5.47e-03    4.05e-03      8.52e-05    8.63e-05      3.47e-03    2.57e-03    1.5e-06
 637700      1.03e-02    5.60e-03      2.63e-05    3.78e-05      6.55e-03    3.55e-03    1.5e-06
 637800      1.05e-02    8.92e-03      1.21e-04    7.05e-05      6.63e-03    5.66e-03    1.5e-06
 637900      6.23e-03    4.14e-03      1.04e-04    7.06e-05      3.95e-03    2.62e-03    1.5e-06
 638000      6.84e-03    9.47e-03      4.93e-05    7.25e-05      4.34e-03    6.01e-03    1.5e-06
 638100      5.01e-03    1.66e-02      1.94e-04    2.23e-04      3.17e-03    1.05e-02    1.5e-06
 638200      1.34e-02    6.46e-03      1.48e-04    7.50e-05      8.48e-03    4.10e-03    1.5e-06
 638300      4.11e-03    4.74e-03      6.46e-05    8.28e-05      2.61e-03    3.01e-03    1.5e-06
 638400      3.77e-03    4.24e-03      1.14e-05    2.30e-05      2.39e-03    2.69e-03    1.5e-06
 638500      3.94e-03    1.16e-02      4.43e-05    9.35e-05      2.50e-03    7.35e-03    1.5e-06
 638600      2.35e-02    5.19e-03      2.55e-04    8.05e-05      1.49e-02    3.29e-03    1.5e-06
 638700      1.88e-02    3.72e-03      2.82e-04    2.44e-05      1.19e-02    2.36e-03    1.5e-06
 638800      4.26e-03    5.62e-03      2.37e-04    2.43e-04      2.68e-03    3.54e-03    1.5e-06
 638900      8.44e-03    9.11e-03      1.79e-04    1.31e-04      5.35e-03    5.78e-03    1.5e-06
 639000      5.13e-03    3.92e-03      2.14e-04    1.12e-04      3.24e-03    2.48e-03    1.5e-06
 639100      1.04e-02    6.04e-03      4.56e-05    4.64e-05      6.62e-03    3.84e-03    1.5e-06
 639200      5.38e-03    1.44e-02      1.24e-04    1.59e-04      3.41e-03    9.11e-03    1.5e-06
 639300      4.33e-03    1.06e-02      1.64e-04    1.83e-04      2.73e-03    6.71e-03    1.5e-06
 639400      1.44e-02    8.84e-03      2.10e-04    1.75e-04      9.11e-03    5.60e-03    1.5e-06
 639500      6.99e-03    3.92e-03      2.40e-04    9.40e-05      4.42e-03    2.49e-03    1.5e-06
 639600      5.02e-03    3.83e-03      3.85e-05    2.69e-05      3.19e-03    2.43e-03    1.5e-06
 639700      9.69e-03    4.37e-03      2.13e-04    5.03e-05      6.14e-03    2.78e-03    1.5e-06
 639800      7.84e-03    4.32e-03      2.93e-05    5.24e-05      4.97e-03    2.74e-03    1.5e-06
 639900      3.72e-03    5.81e-03      1.40e-05    3.45e-05      2.36e-03    3.69e-03    1.5e-06
 640000      2.36e-02    1.08e-02      1.99e-04    2.35e-04      1.52e-02    6.94e-03    1.4e-06
 640100      6.14e-03    4.46e-03      3.04e-05    2.82e-05      3.95e-03    2.88e-03    1.4e-06
 640200      1.16e-02    4.71e-03      2.54e-04    2.16e-04      7.47e-03    3.02e-03    1.4e-06
 640300      7.91e-03    8.63e-03      6.03e-05    6.59e-05      5.09e-03    5.56e-03    1.4e-06
 640400      5.26e-03    1.05e-02      5.81e-05    1.23e-04      3.39e-03    6.77e-03    1.4e-06
 640500      8.38e-03    5.62e-03      1.25e-04    1.30e-04      5.39e-03    3.62e-03    1.4e-06
 640600      1.89e-02    4.37e-03      1.69e-04    2.05e-04      1.22e-02    2.80e-03    1.4e-06
 640700      1.48e-02    4.30e-03      2.11e-04    2.04e-05      9.54e-03    2.77e-03    1.4e-06
 640800      9.01e-03    9.81e-03      1.35e-04    6.88e-05      5.80e-03    6.32e-03    1.4e-06
 640900      1.02e-02    1.09e-02      9.15e-05    1.02e-04      6.58e-03    7.03e-03    1.4e-06
 641000      9.36e-03    9.23e-03      6.50e-05    6.83e-05      6.03e-03    5.94e-03    1.4e-06
 641100      6.00e-03    3.83e-03      7.70e-05    8.21e-05      3.87e-03    2.47e-03    1.4e-06
 641200      4.40e-03    1.14e-02      9.71e-05    7.50e-05      2.82e-03    7.32e-03    1.4e-06
 641300      1.03e-02    4.00e-03      6.69e-05    4.09e-05      6.62e-03    2.58e-03    1.4e-06
 641400      4.36e-03    4.43e-03      4.90e-05    3.97e-05      2.81e-03    2.85e-03    1.4e-06
 641500      7.87e-03    4.47e-03      1.95e-04    1.19e-04      5.06e-03    2.87e-03    1.4e-06
 641600      1.18e-02    5.34e-03      2.31e-04    1.91e-04      7.60e-03    3.43e-03    1.4e-06
 641700      6.32e-03    3.79e-03      1.78e-04    5.06e-05      4.06e-03    2.44e-03    1.4e-06
 641800      7.24e-03    5.30e-03      1.10e-04    5.60e-05      4.66e-03    3.41e-03    1.4e-06
 641900      6.35e-03    4.24e-03      8.30e-05    7.76e-05      4.09e-03    2.73e-03    1.4e-06
 642000      6.79e-03    4.91e-03      7.47e-05    5.37e-05      4.37e-03    3.16e-03    1.4e-06
 642100      4.27e-03    4.02e-03      1.80e-04    1.81e-04      2.74e-03    2.58e-03    1.4e-06
 642200      6.82e-03    4.12e-03      7.22e-05    3.57e-05      4.39e-03    2.65e-03    1.4e-06
 642300      4.56e-03    3.87e-03      4.64e-05    3.15e-05      2.94e-03    2.49e-03    1.4e-06
 642400      4.73e-03    5.30e-03      2.07e-04    2.20e-04      3.03e-03    3.40e-03    1.4e-06
 642500      8.43e-03    3.73e-03      8.98e-05    1.95e-05      5.43e-03    2.40e-03    1.4e-06
 642600      6.26e-03    5.46e-03      5.92e-05    3.05e-05      4.03e-03    3.52e-03    1.4e-06
 642700      4.89e-03    4.33e-03      8.57e-05    8.83e-05      3.15e-03    2.79e-03    1.4e-06
 642800      7.85e-03    5.51e-03      1.39e-04    1.91e-04      5.05e-03    3.54e-03    1.4e-06
 642900      1.15e-02    1.65e-02      6.56e-05    2.57e-04      7.39e-03    1.06e-02    1.4e-06
 643000      7.10e-03    1.48e-02      7.94e-05    2.19e-04      4.57e-03    9.55e-03    1.4e-06
 643100      8.97e-03    2.05e-02      1.97e-04    2.07e-04      5.77e-03    1.32e-02    1.4e-06
 643200      7.62e-03    1.73e-02      6.52e-05    2.69e-04      4.91e-03    1.12e-02    1.4e-06
 643300      6.21e-03    1.62e-02      8.92e-05    2.74e-04      4.00e-03    1.04e-02    1.4e-06
 643400      4.58e-03    1.28e-02      6.73e-05    2.49e-04      2.95e-03    8.24e-03    1.4e-06
 643500      4.72e-03    3.81e-03      8.77e-06    2.45e-05      3.04e-03    2.46e-03    1.4e-06
 643600      1.81e-02    1.53e-02      2.28e-04    1.95e-04      1.16e-02    9.84e-03    1.4e-06
 643700      7.64e-03    6.16e-03      1.14e-04    5.28e-05      4.92e-03    3.97e-03    1.4e-06
 643800      6.71e-03    4.18e-03      8.98e-05    7.23e-05      4.32e-03    2.69e-03    1.4e-06
 643900      6.08e-03    4.40e-03      1.19e-04    9.15e-05      3.92e-03    2.83e-03    1.4e-06
 644000      4.04e-03    5.42e-03      9.76e-05    1.21e-04      2.60e-03    3.49e-03    1.4e-06
 644100      8.89e-03    4.08e-03      1.04e-04    1.01e-04      5.73e-03    2.62e-03    1.4e-06
 644200      3.97e-03    4.97e-03      1.35e-04    1.19e-04      2.55e-03    3.20e-03    1.4e-06
 644300      3.74e-03    1.61e-02      2.19e-05    2.30e-04      2.41e-03    1.04e-02    1.4e-06
 644400      5.32e-03    5.32e-03      2.64e-04    1.14e-04      3.40e-03    3.43e-03    1.4e-06
 644500      7.19e-03    4.14e-03      5.10e-05    4.65e-05      4.63e-03    2.66e-03    1.4e-06
 644600      4.26e-03    5.10e-03      1.16e-04    1.22e-04      2.74e-03    3.28e-03    1.4e-06
 644700      3.85e-03    1.66e-02      6.59e-05    2.01e-04      2.48e-03    1.07e-02    1.4e-06
 644800      7.55e-03    1.69e-02      4.03e-05    2.89e-04      4.87e-03    1.09e-02    1.4e-06
 644900      4.30e-03    5.80e-03      7.14e-06    3.54e-05      2.77e-03    3.74e-03    1.4e-06
 645000      4.38e-03    1.95e-02      1.83e-05    3.02e-04      2.86e-03    1.28e-02    1.3e-06
 645100      5.27e-03    1.02e-02      1.05e-04    1.42e-04      3.44e-03    6.69e-03    1.3e-06
 645200      7.28e-03    3.92e-03      3.59e-05    7.64e-05      4.76e-03    2.56e-03    1.3e-06
 645300      1.32e-02    5.26e-03      2.18e-04    5.24e-05      8.65e-03    3.44e-03    1.3e-06
 645400      4.66e-03    5.45e-03      1.65e-05    5.07e-05      3.05e-03    3.56e-03    1.3e-06
 645500      4.92e-03    3.72e-03      3.74e-05    2.80e-05      3.22e-03    2.43e-03    1.3e-06
 645600      3.47e-03    1.50e-02      1.29e-04    2.13e-04      2.26e-03    9.81e-03    1.3e-06
 645700      1.02e-02    4.37e-03      1.44e-04    3.88e-05      6.66e-03    2.86e-03    1.3e-06
 645800      4.77e-03    4.91e-03      6.11e-05    3.50e-05      3.12e-03    3.21e-03    1.3e-06
 645900      5.27e-03    1.79e-02      2.03e-04    2.28e-04      3.43e-03    1.17e-02    1.3e-06
 646000      5.17e-03    3.92e-03      1.81e-04    1.85e-04      3.37e-03    2.54e-03    1.3e-06
 646100      7.41e-03    9.19e-03      1.40e-04    1.40e-04      4.84e-03    6.01e-03    1.3e-06
 646200      5.17e-03    1.18e-02      4.01e-05    1.12e-04      3.38e-03    7.71e-03    1.3e-06
 646300      3.95e-03    3.68e-03      6.39e-05    5.78e-05      2.58e-03    2.41e-03    1.3e-06
 646400      6.15e-03    4.21e-03      4.04e-05    2.60e-05      4.02e-03    2.75e-03    1.3e-06
 646500      7.47e-03    3.60e-03      1.43e-04    1.30e-04      4.88e-03    2.34e-03    1.3e-06
 646600      8.14e-03    9.95e-03      9.37e-05    1.25e-04      5.32e-03    6.51e-03    1.3e-06
 646700      4.47e-03    5.36e-03      2.97e-05    5.36e-05      2.92e-03    3.50e-03    1.3e-06
 646800      5.42e-03    5.11e-03      1.59e-04    8.96e-05      3.53e-03    3.34e-03    1.3e-06
 646900      5.81e-03    4.15e-03      4.15e-05    3.80e-05      3.80e-03    2.72e-03    1.3e-06
 647000      8.04e-03    5.39e-03      1.63e-04    2.08e-04      5.25e-03    3.51e-03    1.3e-06
 647100      6.68e-03    1.11e-02      4.30e-05    9.77e-05      4.37e-03    7.25e-03    1.3e-06
 647200      8.26e-03    4.08e-03      7.64e-05    6.55e-05      5.40e-03    2.67e-03    1.3e-06
 647300      4.84e-03    3.79e-03      3.73e-05    3.09e-05      3.16e-03    2.48e-03    1.3e-06
 647400      3.63e-02    5.87e-03      2.49e-04    3.73e-05      2.38e-02    3.84e-03    1.3e-06
 647500      4.38e-03    5.56e-03      4.06e-05    7.24e-05      2.86e-03    3.64e-03    1.3e-06
 647600      3.61e-03    5.26e-03      4.81e-05    4.03e-05      2.36e-03    3.44e-03    1.3e-06
 647700      3.98e-03    3.58e-03      8.97e-05    9.13e-05      2.60e-03    2.34e-03    1.3e-06
 647800      1.04e-02    4.32e-03      1.06e-04    6.50e-05      6.78e-03    2.82e-03    1.3e-06
 647900      6.33e-03    4.83e-03      1.48e-05    4.95e-05      4.14e-03    3.16e-03    1.3e-06
 648000      5.99e-03    1.64e-02      8.62e-05    2.40e-04      3.92e-03    1.07e-02    1.3e-06
 648100      4.44e-03    5.68e-03      2.00e-05    3.85e-05      2.90e-03    3.72e-03    1.3e-06
 648200      9.98e-03    3.70e-03      5.37e-05    9.96e-05      6.53e-03    2.41e-03    1.3e-06
 648300      6.79e-03    3.84e-03      1.85e-04    4.52e-05      4.43e-03    2.51e-03    1.3e-06
 648400      6.29e-03    4.19e-03      4.74e-05    4.84e-05      4.11e-03    2.74e-03    1.3e-06
 648500      5.07e-03    3.94e-03      4.58e-05    8.76e-05      3.32e-03    2.57e-03    1.3e-06
 648600      3.25e-03    1.59e-02      7.38e-05    2.46e-04      2.12e-03    1.04e-02    1.3e-06
 648700      4.62e-03    5.10e-03      2.13e-04    2.14e-04      3.00e-03    3.32e-03    1.3e-06
 648800      4.88e-03    3.85e-03      5.56e-05    3.29e-05      3.19e-03    2.52e-03    1.3e-06
 648900      1.68e-02    4.20e-03      8.47e-05    1.32e-04      1.10e-02    2.74e-03    1.3e-06
 649000      6.78e-03    1.46e-02      1.45e-04    1.80e-04      4.43e-03    9.54e-03    1.3e-06
 649100      4.77e-03    3.80e-03      4.54e-05    3.99e-05      3.12e-03    2.49e-03    1.3e-06
 649200      6.64e-03    5.20e-03      6.25e-05    3.65e-05      4.34e-03    3.40e-03    1.3e-06
 649300      4.69e-03    4.33e-03      4.52e-05    3.31e-05      3.07e-03    2.83e-03    1.3e-06
 649400      4.09e-03    1.50e-02      5.61e-05    1.85e-04      2.67e-03    9.82e-03    1.3e-06
 649500      5.96e-03    4.08e-03      4.47e-05    6.06e-05      3.90e-03    2.67e-03    1.3e-06
 649600      3.59e-03    5.63e-03      8.78e-05    7.09e-05      2.34e-03    3.68e-03    1.3e-06
 649700      7.24e-03    3.84e-03      1.05e-04    3.52e-05      4.73e-03    2.51e-03    1.3e-06
 649800      4.37e-03    5.80e-03      1.95e-05    3.85e-05      2.86e-03    3.79e-03    1.3e-06
 649900      3.50e-03    5.23e-03      2.09e-04    2.28e-04      2.26e-03    3.40e-03    1.3e-06
 650000      1.15e-02    1.26e-02      1.83e-04    1.67e-04      7.61e-03    8.33e-03    1.3e-06
 650100      4.99e-03    9.47e-03      1.29e-05    7.29e-05      3.31e-03    6.28e-03    1.3e-06
 650200      3.72e-03    3.69e-03      3.06e-05    3.18e-05      2.47e-03    2.45e-03    1.3e-06
 650300      6.83e-03    5.85e-03      1.05e-04    4.05e-05      4.53e-03    3.88e-03    1.3e-06
 650400      5.18e-03    1.03e-02      1.07e-04    1.25e-04      3.43e-03    6.82e-03    1.3e-06
 650500      4.19e-03    1.64e-02      2.24e-04    3.55e-04      2.75e-03    1.09e-02    1.3e-06
 650600      4.40e-03    4.14e-03      1.29e-04    3.51e-05      2.91e-03    2.75e-03    1.3e-06
 650700      2.70e-03    5.47e-03      6.10e-05    5.58e-05      1.79e-03    3.63e-03    1.3e-06
 650800      4.45e-03    5.21e-03      9.68e-05    1.05e-04      2.95e-03    3.45e-03    1.3e-06
 650900      4.73e-03    3.61e-03      2.51e-05    2.67e-05      3.14e-03    2.39e-03    1.3e-06
 651000      4.95e-03    9.91e-03      4.82e-05    1.14e-04      3.28e-03    6.58e-03    1.3e-06
 651100      4.81e-03    4.61e-03      3.11e-05    5.71e-05      3.19e-03    3.06e-03    1.3e-06
 651200      6.56e-03    5.79e-03      5.44e-05    4.14e-05      4.35e-03    3.84e-03    1.3e-06
 651300      3.50e-03    5.84e-03      3.62e-05    4.10e-05      2.32e-03    3.87e-03    1.3e-06
 651400      1.47e-02    4.13e-03      1.45e-04    1.57e-04      9.76e-03    2.73e-03    1.3e-06
 651500      9.51e-03    4.41e-03      1.01e-04    3.28e-05      6.31e-03    2.92e-03    1.3e-06
 651600      3.98e-03    1.80e-02      2.42e-05    2.10e-04      2.64e-03    1.20e-02    1.3e-06
 651700      1.09e-02    1.56e-02      2.65e-04    2.21e-04      7.20e-03    1.04e-02    1.3e-06
 651800      7.35e-03    3.83e-03      8.40e-05    8.91e-05      4.88e-03    2.54e-03    1.3e-06
 651900      3.41e-03    5.06e-03      6.94e-05    9.45e-05      2.26e-03    3.35e-03    1.3e-06
 652000      4.98e-03    9.64e-03      6.49e-05    1.12e-04      3.31e-03    6.40e-03    1.3e-06
 652100      6.17e-03    4.06e-03      1.16e-04    6.06e-05      4.09e-03    2.70e-03    1.3e-06
 652200      8.37e-03    3.82e-03      4.75e-05    2.87e-05      5.55e-03    2.53e-03    1.3e-06
 652300      5.60e-03    5.55e-03      5.20e-05    5.37e-05      3.72e-03    3.68e-03    1.3e-06
 652400      2.50e-02    3.78e-03      2.00e-04    9.62e-05      1.66e-02    2.50e-03    1.3e-06
 652500      6.27e-03    9.69e-03      1.26e-04    6.89e-05      4.15e-03    6.43e-03    1.3e-06
 652600      5.88e-03    3.78e-03      1.12e-04    4.56e-05      3.89e-03    2.50e-03    1.3e-06
 652700      6.81e-03    1.51e-02      1.50e-04    2.03e-04      4.51e-03    1.00e-02    1.3e-06
 652800      3.84e-03    4.71e-03      4.78e-05    5.38e-05      2.55e-03    3.12e-03    1.3e-06
 652900      4.72e-03    1.54e-02      2.38e-05    2.13e-04      3.13e-03    1.02e-02    1.3e-06
 653000      3.96e-03    4.19e-03      2.62e-05    2.48e-05      2.63e-03    2.78e-03    1.3e-06
 653100      1.22e-02    4.98e-03      1.66e-04    1.36e-04      8.06e-03    3.30e-03    1.3e-06
 653200      9.22e-03    3.93e-03      2.94e-05    3.59e-05      6.12e-03    2.61e-03    1.3e-06
 653300      5.37e-03    4.93e-03      1.32e-04    3.37e-05      3.55e-03    3.27e-03    1.3e-06
 653400      7.34e-03    3.71e-03      1.28e-04    9.76e-05      4.87e-03    2.46e-03    1.3e-06
 653500      3.39e-03    9.87e-03      2.17e-04    2.34e-04      2.22e-03    6.54e-03    1.3e-06
 653600      1.19e-02    1.05e-02      1.13e-04    9.73e-05      7.88e-03    6.94e-03    1.3e-06
 653700      3.50e-03    4.25e-03      1.21e-04    1.16e-04      2.31e-03    2.82e-03    1.3e-06
 653800      4.47e-03    1.70e-02      2.55e-05    3.03e-04      2.96e-03    1.13e-02    1.3e-06
 653900      9.53e-03    3.66e-03      1.64e-04    5.94e-05      6.32e-03    2.43e-03    1.3e-06
 654000      3.49e-03    8.33e-03      1.23e-04    1.18e-04      2.31e-03    5.53e-03    1.3e-06
 654100      5.84e-03    4.89e-03      6.19e-05    6.26e-05      3.87e-03    3.25e-03    1.3e-06
 654200      6.23e-03    5.22e-03      8.55e-05    8.87e-05      4.13e-03    3.46e-03    1.3e-06
 654300      3.64e-03    9.94e-03      2.05e-05    7.36e-05      2.42e-03    6.59e-03    1.3e-06
 654400      4.58e-03    1.69e-02      1.20e-04    2.12e-04      3.03e-03    1.12e-02    1.3e-06
 654500      4.12e-03    1.36e-02      9.99e-05    1.46e-04      2.73e-03    9.03e-03    1.3e-06
 654600      4.38e-03    6.40e-03      1.60e-04    1.30e-04      2.89e-03    4.24e-03    1.3e-06
 654700      3.41e-03    4.41e-03      8.33e-05    9.35e-05      2.26e-03    2.92e-03    1.3e-06
 654800      6.54e-03    1.00e-02      1.78e-04    9.49e-05      4.33e-03    6.64e-03    1.3e-06
 654900      5.21e-03    1.31e-02      3.92e-05    2.02e-04      3.46e-03    8.70e-03    1.3e-06
 655000      7.29e-03    4.40e-03      3.42e-05    5.33e-05      4.91e-03    2.96e-03    1.2e-06
 655100      4.41e-03    1.00e-02      6.62e-05    1.01e-04      2.97e-03    6.74e-03    1.2e-06
 655200      1.07e-02    4.48e-03      7.39e-05    3.77e-05      7.21e-03    3.01e-03    1.2e-06
 655300      5.25e-03    1.63e-02      1.22e-04    2.44e-04      3.52e-03    1.10e-02    1.2e-06
 655400      3.49e-03    4.89e-03      1.28e-04    1.16e-04      2.34e-03    3.28e-03    1.2e-06
 655500      1.04e-02    5.57e-03      1.74e-04    1.57e-04      7.01e-03    3.74e-03    1.2e-06
 655600      4.95e-03    4.99e-03      1.61e-05    5.03e-05      3.33e-03    3.36e-03    1.2e-06
 655700      9.38e-03    1.36e-02      1.76e-04    2.28e-04      6.31e-03    9.12e-03    1.2e-06
 655800      4.32e-03    4.85e-03      1.26e-04    1.17e-04      2.90e-03    3.26e-03    1.2e-06
 655900      6.25e-03    5.96e-03      4.84e-05    4.56e-05      4.21e-03    4.01e-03    1.2e-06
 656000      6.39e-03    5.34e-03      1.19e-05    4.49e-05      4.30e-03    3.59e-03    1.2e-06
 656100      7.76e-03    4.39e-03      4.60e-05    7.30e-05      5.22e-03    2.95e-03    1.2e-06
 656200      8.17e-03    3.98e-03      2.59e-04    2.35e-04      5.48e-03    2.65e-03    1.2e-06
 656300      8.69e-03    5.40e-03      4.83e-05    4.14e-05      5.85e-03    3.63e-03    1.2e-06
 656400      4.24e-03    1.84e-02      2.52e-04    2.40e-04      2.83e-03    1.24e-02    1.2e-06
 656500      7.17e-03    3.49e-03      1.33e-04    1.35e-04      4.82e-03    2.34e-03    1.2e-06
 656600      5.27e-03    5.64e-03      6.95e-05    8.63e-05      3.55e-03    3.79e-03    1.2e-06
 656700      7.12e-03    1.13e-02      3.75e-05    8.10e-05      4.79e-03    7.63e-03    1.2e-06
 656800      7.36e-03    5.51e-03      1.01e-04    4.45e-05      4.95e-03    3.71e-03    1.2e-06
 656900      5.04e-03    9.26e-03      1.34e-04    1.31e-04      3.38e-03    6.23e-03    1.2e-06
 657000      5.46e-03    5.41e-03      9.43e-05    9.77e-05      3.67e-03    3.64e-03    1.2e-06
 657100      7.60e-03    4.99e-03      3.65e-05    5.27e-05      5.11e-03    3.36e-03    1.2e-06
 657200      3.86e-03    4.36e-03      2.01e-05    6.29e-05      2.60e-03    2.93e-03    1.2e-06
 657300      7.32e-03    5.33e-03      8.53e-05    4.70e-05      4.93e-03    3.59e-03    1.2e-06
 657400      3.67e-03    1.78e-02      1.38e-04    2.18e-04      2.46e-03    1.20e-02    1.2e-06
 657500      7.38e-03    1.43e-02      7.19e-05    1.79e-04      4.97e-03    9.61e-03    1.2e-06
 657600      6.04e-03    5.12e-03      5.19e-05    3.87e-05      4.06e-03    3.44e-03    1.2e-06
 657700      6.82e-03    3.96e-03      8.69e-05    7.22e-05      4.58e-03    2.66e-03    1.2e-06
 657800      5.45e-03    5.35e-03      5.01e-05    6.42e-05      3.67e-03    3.60e-03    1.2e-06
 657900      4.35e-03    3.89e-03      1.21e-04    1.00e-04      2.92e-03    2.61e-03    1.2e-06
 658000      9.08e-03    8.52e-03      1.53e-04    7.51e-05      6.10e-03    5.74e-03    1.2e-06
 658100      7.41e-03    4.87e-03      1.24e-04    1.04e-04      4.98e-03    3.27e-03    1.2e-06
 658200      5.57e-03    4.70e-03      3.42e-05    2.80e-05      3.75e-03    3.17e-03    1.2e-06
 658300      6.45e-03    5.23e-03      4.64e-05    6.08e-05      4.34e-03    3.52e-03    1.2e-06
 658400      9.05e-03    1.78e-02      1.11e-04    2.38e-04      6.09e-03    1.20e-02    1.2e-06
 658500      7.12e-03    3.74e-03      1.38e-04    3.04e-05      4.79e-03    2.52e-03    1.2e-06
 658600      8.42e-03    9.02e-03      3.15e-04    1.70e-04      5.64e-03    6.06e-03    1.2e-06
 658700      4.22e-03    4.94e-03      1.90e-05    5.71e-05      2.84e-03    3.33e-03    1.2e-06
 658800      6.12e-03    1.41e-02      7.89e-05    1.45e-04      4.12e-03    9.48e-03    1.2e-06
 658900      4.65e-03    1.45e-02      3.32e-05    2.57e-04      3.13e-03    9.74e-03    1.2e-06
 659000      3.57e-03    3.65e-03      1.50e-04    1.24e-04      2.39e-03    2.45e-03    1.2e-06
 659100      1.29e-02    1.62e-02      1.01e-04    2.30e-04      8.66e-03    1.09e-02    1.2e-06
 659200      7.48e-03    3.90e-03      1.38e-04    6.25e-05      5.03e-03    2.62e-03    1.2e-06
 659300      9.02e-03    1.19e-02      3.32e-05    2.20e-04      6.07e-03    7.98e-03    1.2e-06
 659400      4.19e-03    3.80e-03      2.33e-05    2.01e-05      2.82e-03    2.56e-03    1.2e-06
 659500      1.49e-02    1.60e-02      3.18e-04    3.30e-04      1.00e-02    1.07e-02    1.2e-06
 659600      1.21e-02    5.65e-03      1.77e-04    4.90e-05      8.14e-03    3.80e-03    1.2e-06
 659700      7.60e-03    5.52e-03      1.11e-04    5.58e-05      5.11e-03    3.72e-03    1.2e-06
 659800      6.08e-03    3.94e-03      9.70e-05    1.13e-04      4.09e-03    2.65e-03    1.2e-06
 659900      9.50e-03    4.72e-03      8.94e-05    3.61e-05      6.39e-03    3.18e-03    1.2e-06
 660000      8.81e-03    4.88e-03      1.33e-04    1.20e-04      6.00e-03    3.32e-03    1.1e-06
 660100      6.25e-03    5.49e-03      7.57e-05    3.09e-05      4.26e-03    3.74e-03    1.1e-06
 660200      6.54e-03    5.07e-03      2.16e-04    9.79e-05      4.45e-03    3.46e-03    1.1e-06
 660300      7.47e-03    3.89e-03      1.04e-04    1.02e-04      5.09e-03    2.65e-03    1.1e-06
 660400      5.68e-03    5.14e-03      9.45e-05    8.56e-05      3.87e-03    3.50e-03    1.1e-06
 660500      5.01e-03    3.97e-03      8.02e-05    1.27e-04      3.41e-03    2.70e-03    1.1e-06
 660600      6.33e-03    4.89e-03      1.82e-04    1.90e-04      4.30e-03    3.32e-03    1.1e-06
 660700      5.77e-03    9.55e-03      5.60e-05    1.10e-04      3.94e-03    6.52e-03    1.1e-06
 660800      4.77e-03    1.62e-02      3.45e-05    2.44e-04      3.26e-03    1.10e-02    1.1e-06
 660900      3.93e-03    1.04e-02      2.76e-05    1.08e-04      2.68e-03    7.12e-03    1.1e-06
 661000      6.68e-03    3.96e-03      1.23e-04    2.84e-05      4.54e-03    2.70e-03    1.1e-06
 661100      5.94e-03    9.85e-03      1.12e-04    1.37e-04      4.05e-03    6.72e-03    1.1e-06
 661200      7.97e-03    3.43e-03      1.41e-04    3.59e-05      5.43e-03    2.34e-03    1.1e-06
 661300      7.03e-03    4.87e-03      1.19e-04    9.30e-05      4.80e-03    3.32e-03    1.1e-06
 661400      2.85e-03    3.48e-03      5.14e-05    3.50e-05      1.94e-03    2.38e-03    1.1e-06
 661500      5.01e-03    3.73e-03      5.67e-05    3.37e-05      3.42e-03    2.54e-03    1.1e-06
