#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 270000      4.78e-02    3.96e-02      1.02e-03    1.01e-03      5.99e-03    4.96e-03    6.3e-05
 270100      9.19e-02    1.16e-01      3.11e-03    2.86e-03      1.15e-02    1.45e-02    6.3e-05
 270200      4.62e-02    4.99e-02      1.00e-03    8.53e-04      5.78e-03    6.25e-03    6.3e-05
 270300      3.45e-02    5.39e-02      3.54e-03    3.42e-03      4.19e-03    6.68e-03    6.3e-05
 270400      1.04e-01    7.98e-02      5.75e-04    5.55e-04      1.31e-02    1.00e-02    6.3e-05
 270500      5.64e-02    4.39e-02      3.36e-04    4.51e-04      7.07e-03    5.50e-03    6.3e-05
 270600      6.17e-02    2.04e-01      1.01e-04    5.56e-04      7.73e-03    2.55e-02    6.3e-05
 270700      2.66e-02    3.02e-02      1.01e-03    9.92e-04      3.32e-03    3.78e-03    6.3e-05
 270800      5.45e-02    4.98e-02      6.29e-04    5.67e-04      6.83e-03    6.24e-03    6.3e-05
 270900      3.15e-02    3.62e-02      1.88e-03    1.81e-03      3.90e-03    4.51e-03    6.3e-05
 271000      7.01e-02    1.38e-01      5.52e-04    8.03e-04      8.78e-03    1.73e-02    6.3e-05
 271100      8.79e-02    5.06e-02      1.33e-03    1.51e-03      1.10e-02    6.33e-03    6.3e-05
 271200      5.78e-02    9.84e-02      9.75e-04    1.03e-03      7.23e-03    1.23e-02    6.3e-05
 271300      1.53e-01    3.17e-02      1.72e-03    9.57e-04      1.91e-02    3.96e-03    6.3e-05
 271400      6.27e-02    2.77e-02      1.56e-03    1.41e-03      7.84e-03    3.45e-03    6.3e-05
 271500      4.37e-02    3.78e-02      1.27e-03    1.33e-03      5.46e-03    4.73e-03    6.3e-05
 271600      9.37e-02    8.65e-02      4.73e-04    9.31e-04      1.17e-02    1.08e-02    6.3e-05
 271700      1.29e-01    1.28e-01      6.23e-03    6.24e-03      1.60e-02    1.60e-02    6.3e-05
 271800      6.94e-02    4.09e-02      8.47e-04    8.40e-04      8.69e-03    5.12e-03    6.3e-05
 271900      7.45e-02    5.98e-02      1.93e-03    2.20e-03      9.32e-03    7.47e-03    6.3e-05
 272000      7.35e-02    3.25e-02      1.29e-03    1.27e-03      9.20e-03    4.06e-03    6.3e-05
 272100      5.70e-02    2.75e-02      5.85e-04    5.94e-04      7.15e-03    3.44e-03    6.3e-05
 272200      1.56e-01    1.38e-01      5.51e-04    4.07e-04      1.95e-02    1.74e-02    6.3e-05
 272300      4.70e-02    5.51e-02      1.76e-03    1.49e-03      5.86e-03    6.89e-03    6.3e-05
 272400      3.45e-02    7.07e-02      3.90e-04    4.10e-04      4.33e-03    8.87e-03    6.3e-05
 272500      1.08e-01    3.88e-02      7.42e-04    8.74e-04      1.36e-02    4.86e-03    6.3e-05
 272600      9.54e-02    4.86e-02      1.23e-03    1.25e-03      1.20e-02    6.08e-03    6.3e-05
 272700      8.96e-02    1.55e-01      9.45e-04    8.11e-04      1.12e-02    1.95e-02    6.3e-05
 272800      4.96e-02    3.70e-02      3.79e-04    4.45e-04      6.21e-03    4.63e-03    6.3e-05
 272900      3.24e-02    7.45e-02      6.31e-05    1.47e-04      4.06e-03    9.34e-03    6.3e-05
 273000      4.56e-02    1.78e-01      1.24e-04    6.11e-04      5.72e-03    2.23e-02    6.3e-05
 273100      5.69e-02    4.71e-02      6.23e-04    7.42e-04      7.13e-03    5.90e-03    6.3e-05
 273200      6.42e-02    6.25e-02      4.31e-03    4.33e-03      7.94e-03    7.73e-03    6.3e-05
 273300      5.68e-02    5.96e-02      8.94e-04    8.50e-04      7.11e-03    7.47e-03    6.3e-05
 273400      8.00e-02    1.59e-01      1.78e-03    2.90e-03      1.00e-02    2.00e-02    6.3e-05
 273500      2.14e-01    4.19e-02      1.10e-04    1.53e-04      2.68e-02    5.25e-03    6.3e-05
 273600      4.58e-02    9.75e-02      4.12e-04    3.55e-04      5.74e-03    1.22e-02    6.3e-05
 273700      3.66e-02    2.67e-02      3.98e-04    4.31e-04      4.58e-03    3.34e-03    6.3e-05
 273800      1.02e-01    8.50e-02      3.53e-04    8.38e-04      1.28e-02    1.07e-02    6.3e-05
 273900      3.00e-02    4.47e-02      3.86e-04    4.76e-04      3.76e-03    5.60e-03    6.3e-05
 274000      1.93e-01    3.09e-02      2.74e-03    2.57e-03      2.41e-02    3.80e-03    6.3e-05
 274100      3.54e-01    5.66e-02      1.78e-03    9.11e-04      4.44e-02    7.10e-03    6.3e-05
 274200      5.89e-02    4.87e-02      1.87e-03    1.87e-03      7.36e-03    6.08e-03    6.3e-05
 274300      1.36e-01    1.52e-01      2.46e-03    2.12e-03      1.70e-02    1.91e-02    6.3e-05
 274400      1.24e-01    2.86e-02      8.22e-04    1.14e-03      1.55e-02    3.56e-03    6.3e-05
 274500      9.08e-02    1.01e-01      3.13e-03    3.08e-03      1.13e-02    1.26e-02    6.3e-05
 274600      6.74e-02    4.21e-02      1.17e-04    2.76e-04      8.45e-03    5.28e-03    6.3e-05
 274700      5.11e-02    5.97e-02      2.55e-03    2.62e-03      6.37e-03    7.44e-03    6.3e-05
 274800      5.90e-02    3.76e-02      6.34e-04    6.06e-04      7.39e-03    4.71e-03    6.3e-05
 274900      4.37e-02    2.87e-02      5.90e-04    5.09e-04      5.48e-03    3.60e-03    6.3e-05
 275000      1.43e-01    4.65e-02      9.82e-04    6.38e-04      1.84e-02    5.97e-03    6.0e-05
 275100      5.45e-02    8.42e-02      4.31e-04    4.68e-04      7.00e-03    1.08e-02    6.0e-05
 275200      7.51e-02    3.29e-02      5.37e-04    5.79e-04      9.66e-03    4.22e-03    6.0e-05
 275300      9.10e-02    9.23e-02      9.35e-04    1.18e-03      1.17e-02    1.19e-02    6.0e-05
 275400      5.55e-02    4.81e-02      9.52e-04    7.82e-04      7.13e-03    6.18e-03    6.0e-05
 275500      8.34e-02    3.74e-02      4.72e-04    7.29e-04      1.07e-02    4.81e-03    6.0e-05
 275600      5.97e-02    5.23e-02      9.92e-04    1.03e-03      7.67e-03    6.71e-03    6.0e-05
 275700      7.06e-02    5.83e-02      1.92e-03    1.95e-03      9.05e-03    7.47e-03    6.0e-05
 275800      1.21e-01    8.60e-02      5.39e-04    8.54e-04      1.56e-02    1.10e-02    6.0e-05
 275900      4.58e-02    4.14e-02      3.80e-04    5.88e-04      5.89e-03    5.33e-03    6.0e-05
 276000      6.98e-02    7.53e-02      2.67e-04    4.52e-04      8.98e-03    9.68e-03    6.0e-05
 276100      5.56e-02    1.49e-01      6.33e-03    5.10e-03      6.88e-03    1.90e-02    6.0e-05
 276200      3.99e-02    4.53e-02      4.04e-05    9.04e-05      5.13e-03    5.83e-03    6.0e-05
 276300      7.65e-02    7.23e-02      1.02e-03    1.01e-03      9.83e-03    9.29e-03    6.0e-05
 276400      4.10e-02    4.58e-02      1.17e-03    1.13e-03      5.26e-03    5.88e-03    6.0e-05
 276500      5.60e-02    4.28e-02      2.90e-04    3.82e-04      7.20e-03    5.51e-03    6.0e-05
 276600      8.31e-02    4.88e-02      1.44e-04    2.29e-04      1.07e-02    6.28e-03    6.0e-05
 276700      3.77e-02    1.20e-01      1.43e-04    5.19e-04      4.84e-03    1.54e-02    6.0e-05
 276800      7.42e-02    4.52e-02      1.64e-03    1.09e-03      9.53e-03    5.80e-03    6.0e-05
 276900      4.90e-02    3.60e-02      2.92e-04    2.99e-04      6.29e-03    4.63e-03    6.0e-05
 277000      3.39e-02    3.12e-02      2.85e-04    2.53e-04      4.36e-03    4.02e-03    6.0e-05
 277100      3.88e-02    3.88e-02      6.27e-04    8.62e-04      4.98e-03    4.98e-03    6.0e-05
 277200      1.47e-01    3.71e-02      5.29e-04    1.17e-04      1.89e-02    4.76e-03    6.0e-05
 277300      7.98e-02    7.85e-02      4.27e-04    4.69e-04      1.03e-02    1.01e-02    6.0e-05
 277400      6.08e-02    3.04e-02      1.57e-03    1.39e-03      7.80e-03    3.88e-03    6.0e-05
 277500      3.25e-02    3.52e-02      4.16e-04    3.94e-04      4.18e-03    4.53e-03    6.0e-05
 277600      7.98e-02    4.08e-02      7.42e-04    2.84e-04      1.03e-02    5.24e-03    6.0e-05
 277700      1.45e-01    1.53e-01      2.49e-03    2.48e-03      1.86e-02    1.97e-02    6.0e-05
 277800      3.94e-02    4.02e-02      2.05e-03    2.03e-03      5.02e-03    5.13e-03    6.0e-05
 277900      4.64e-02    3.35e-02      1.62e-03    1.65e-03      5.94e-03    4.27e-03    6.0e-05
 278000      5.83e-02    4.59e-02      2.23e-04    3.05e-04      7.49e-03    5.90e-03    6.0e-05
 278100      6.20e-02    8.94e-02      1.49e-03    1.52e-03      7.95e-03    1.15e-02    6.0e-05
 278200      7.94e-02    7.96e-02      2.40e-03    2.41e-03      1.02e-02    1.02e-02    6.0e-05
 278300      5.17e-02    4.37e-02      6.48e-05    9.37e-05      6.65e-03    5.62e-03    6.0e-05
 278400      6.27e-02    5.22e-02      2.33e-04    1.72e-04      8.06e-03    6.71e-03    6.0e-05
 278500      2.53e-02    2.90e-02      3.40e-04    3.37e-04      3.25e-03    3.73e-03    6.0e-05
 278600      1.59e-01    5.25e-02      2.21e-03    2.25e-03      2.04e-02    6.72e-03    6.0e-05
 278700      6.74e-02    1.47e-01      2.08e-04    8.36e-04      8.67e-03    1.90e-02    6.0e-05
 278800      7.88e-02    4.53e-02      7.15e-04    6.90e-04      1.01e-02    5.82e-03    6.0e-05
 278900      1.43e-01    1.18e-01      1.46e-03    1.58e-03      1.84e-02    1.52e-02    6.0e-05
 279000      4.61e-02    1.05e-01      3.43e-04    4.57e-04      5.93e-03    1.35e-02    6.0e-05
 279100      3.30e-02    3.13e-02      7.99e-04    8.27e-04      4.23e-03    4.02e-03    6.0e-05
 279200      1.11e-01    1.28e-01      4.95e-04    7.33e-04      1.43e-02    1.65e-02    6.0e-05
 279300      3.37e-02    3.90e-02      9.41e-04    8.40e-04      4.32e-03    5.01e-03    6.0e-05
 279400      3.17e-02    2.84e-02      2.95e-04    2.93e-04      4.08e-03    3.65e-03    6.0e-05
 279500      3.26e-02    3.86e-02      6.29e-04    6.16e-04      4.18e-03    4.96e-03    6.0e-05
 279600      1.11e-01    1.87e-01      2.01e-03    1.70e-03      1.43e-02    2.40e-02    6.0e-05
 279700      3.42e-02    3.87e-02      6.04e-04    6.28e-04      4.39e-03    4.97e-03    6.0e-05
 279800      6.45e-02    5.34e-02      6.04e-04    6.34e-04      8.30e-03    6.87e-03    6.0e-05
 279900      6.66e-02    1.61e-01      2.70e-03    2.05e-03      8.52e-03    2.07e-02    6.0e-05
 280000      9.22e-02    2.85e-02      9.21e-04    8.27e-04      1.22e-02    3.75e-03    5.7e-05
 280100      4.70e-02    1.25e-01      4.16e-04    4.59e-04      6.19e-03    1.64e-02    5.7e-05
 280200      7.63e-02    5.00e-02      9.56e-04    5.53e-04      1.01e-02    6.60e-03    5.7e-05
 280300      4.23e-02    3.66e-02      4.67e-04    5.52e-04      5.57e-03    4.82e-03    5.7e-05
 280400      3.96e-02    4.47e-02      9.35e-04    8.65e-04      5.21e-03    5.89e-03    5.7e-05
 280500      4.32e-02    6.48e-02      3.01e-04    4.87e-04      5.69e-03    8.54e-03    5.7e-05
 280600      5.07e-02    1.23e-01      5.89e-04    7.50e-04      6.68e-03    1.62e-02    5.7e-05
 280700      5.00e-02    5.44e-02      1.59e-03    1.58e-03      6.58e-03    7.15e-03    5.7e-05
 280800      2.89e-02    2.82e-02      5.35e-04    5.05e-04      3.81e-03    3.72e-03    5.7e-05
 280900      1.22e-01    6.82e-02      5.46e-04    1.08e-04      1.60e-02    8.99e-03    5.7e-05
 281000      5.49e-02    7.95e-02      5.78e-04    4.54e-04      7.24e-03    1.05e-02    5.7e-05
 281100      1.51e-01    3.31e-02      7.97e-04    4.18e-04      2.00e-02    4.36e-03    5.7e-05
 281200      3.84e-02    4.10e-02      2.92e-04    3.05e-04      5.06e-03    5.41e-03    5.7e-05
 281300      1.07e-01    4.96e-02      5.34e-04    3.81e-04      1.41e-02    6.53e-03    5.7e-05
 281400      7.55e-02    1.30e-01      1.73e-03    1.58e-03      9.93e-03    1.72e-02    5.7e-05
 281500      1.20e-01    1.40e-01      2.61e-04    6.44e-04      1.58e-02    1.85e-02    5.7e-05
 281600      3.38e-02    3.06e-02      5.04e-04    5.16e-04      4.45e-03    4.04e-03    5.7e-05
 281700      3.77e-02    3.84e-02      4.10e-03    4.08e-03      4.80e-03    4.90e-03    5.7e-05
 281800      3.04e-02    3.47e-02      4.12e-04    4.61e-04      4.00e-03    4.58e-03    5.7e-05
 281900      6.76e-02    5.37e-02      8.32e-04    1.01e-03      8.91e-03    7.07e-03    5.7e-05
 282000      1.09e-01    5.62e-02      4.20e-04    5.75e-04      1.44e-02    7.40e-03    5.7e-05
 282100      6.97e-02    3.02e-02      1.12e-03    1.19e-03      9.18e-03    3.97e-03    5.7e-05
 282200      8.15e-02    4.82e-02      1.63e-03    1.70e-03      1.07e-02    6.34e-03    5.7e-05
 282300      4.02e-02    3.45e-02      7.49e-04    7.80e-04      5.30e-03    4.54e-03    5.7e-05
 282400      6.74e-02    3.98e-02      3.37e-04    1.30e-04      8.89e-03    5.25e-03    5.7e-05
 282500      4.06e-02    3.71e-02      6.48e-04    6.54e-04      5.34e-03    4.88e-03    5.7e-05
 282600      8.42e-02    7.12e-02      8.95e-04    1.07e-03      1.11e-02    9.38e-03    5.7e-05
 282700      9.02e-02    6.66e-02      2.60e-03    2.85e-03      1.19e-02    8.74e-03    5.7e-05
 282800      4.35e-02    4.99e-02      1.33e-03    1.36e-03      5.72e-03    6.57e-03    5.7e-05
 282900      3.91e-02    1.21e-01      1.37e-04    5.05e-04      5.16e-03    1.59e-02    5.7e-05
 283000      5.07e-02    4.67e-02      4.71e-04    5.62e-04      6.68e-03    6.15e-03    5.7e-05
 283100      3.74e-02    2.97e-02      6.68e-04    6.47e-04      4.92e-03    3.91e-03    5.7e-05
 283200      7.64e-02    5.08e-02      8.16e-04    1.08e-03      1.01e-02    6.68e-03    5.7e-05
 283300      9.09e-02    4.29e-02      1.45e-03    1.52e-03      1.20e-02    5.64e-03    5.7e-05
 283400      8.05e-02    3.92e-02      2.96e-04    3.63e-04      1.06e-02    5.16e-03    5.7e-05
 283500      8.87e-02    9.10e-02      2.54e-03    2.14e-03      1.17e-02    1.20e-02    5.7e-05
 283600      5.22e-02    4.19e-02      1.54e-03    1.48e-03      6.86e-03    5.51e-03    5.7e-05
 283700      1.02e-01    3.92e-02      5.84e-04    6.84e-04      1.34e-02    5.16e-03    5.7e-05
 283800      1.48e-01    7.68e-02      2.26e-03    1.46e-03      1.95e-02    1.01e-02    5.7e-05
 283900      5.56e-02    1.34e-01      2.79e-04    4.55e-04      7.33e-03    1.77e-02    5.7e-05
 284000      8.16e-02    1.52e-01      4.44e-03    3.70e-03      1.07e-02    2.00e-02    5.7e-05
 284100      5.35e-02    3.39e-02      1.15e-03    1.27e-03      7.05e-03    4.45e-03    5.7e-05
 284200      7.53e-02    4.88e-02      1.12e-03    1.60e-03      9.92e-03    6.42e-03    5.7e-05
 284300      4.46e-02    3.81e-02      8.92e-04    9.65e-04      5.87e-03    5.02e-03    5.7e-05
 284400      5.21e-02    3.47e-02      1.20e-03    1.25e-03      6.85e-03    4.56e-03    5.7e-05
 284500      8.73e-02    4.64e-02      1.24e-03    1.36e-03      1.15e-02    6.10e-03    5.7e-05
 284600      5.76e-02    4.42e-02      3.51e-04    2.88e-04      7.59e-03    5.82e-03    5.7e-05
 284700      8.18e-02    4.82e-02      6.18e-04    2.94e-04      1.08e-02    6.35e-03    5.7e-05
 284800      5.10e-02    8.15e-02      3.45e-04    4.11e-04      6.72e-03    1.07e-02    5.7e-05
 284900      3.11e-02    7.44e-02      1.16e-03    9.72e-04      4.08e-03    9.81e-03    5.7e-05
 285000      2.17e-01    3.45e-02      1.06e-03    1.00e-03      2.93e-02    4.66e-03    5.4e-05
 285100      2.78e-02    2.51e-02      7.45e-04    7.54e-04      3.75e-03    3.38e-03    5.4e-05
 285200      5.82e-02    6.01e-02      2.84e-04    4.13e-04      7.87e-03    8.13e-03    5.4e-05
 285300      5.54e-02    7.15e-02      7.40e-04    7.79e-04      7.49e-03    9.66e-03    5.4e-05
 285400      6.64e-02    4.17e-02      3.77e-04    4.76e-04      8.98e-03    5.64e-03    5.4e-05
 285500      1.28e-01    3.43e-02      1.57e-03    8.26e-04      1.73e-02    4.63e-03    5.4e-05
 285600      5.60e-02    5.87e-02      1.01e-03    1.29e-03      7.56e-03    7.93e-03    5.4e-05
 285700      8.73e-02    1.63e-01      1.47e-03    1.47e-03      1.18e-02    2.21e-02    5.4e-05
 285800      8.99e-02    4.53e-02      8.14e-04    7.99e-04      1.22e-02    6.12e-03    5.4e-05
 285900      5.52e-02    5.66e-02      4.87e-03    5.16e-03      7.27e-03    7.47e-03    5.4e-05
 286000      5.99e-02    8.39e-02      4.54e-04    5.66e-04      8.09e-03    1.13e-02    5.4e-05
 286100      4.18e-02    4.84e-02      3.69e-03    3.51e-03      5.51e-03    6.44e-03    5.4e-05
 286200      5.29e-02    4.56e-02      1.05e-03    9.64e-04      7.15e-03    6.16e-03    5.4e-05
 286300      5.94e-02    5.01e-02      4.11e-04    4.23e-04      8.03e-03    6.78e-03    5.4e-05
 286400      5.88e-02    3.02e-02      1.19e-03    1.22e-03      7.94e-03    4.07e-03    5.4e-05
 286500      5.41e-02    3.44e-02      3.27e-04    3.11e-04      7.31e-03    4.66e-03    5.4e-05
 286600      8.18e-02    4.60e-02      2.54e-04    1.39e-04      1.11e-02    6.22e-03    5.4e-05
 286700      3.71e-02    3.51e-02      1.20e-03    1.13e-03      5.00e-03    4.74e-03    5.4e-05
 286800      3.91e-02    2.88e-02      1.19e-03    1.19e-03      5.27e-03    3.87e-03    5.4e-05
 286900      4.22e-02    6.02e-02      2.42e-04    2.89e-04      5.70e-03    8.14e-03    5.4e-05
 287000      7.40e-02    1.06e-01      1.87e-03    2.19e-03      9.98e-03    1.42e-02    5.4e-05
 287100      7.90e-02    4.13e-02      3.80e-04    3.35e-04      1.07e-02    5.58e-03    5.4e-05
 287200      7.17e-02    2.71e-02      1.02e-03    6.79e-04      9.69e-03    3.66e-03    5.4e-05
 287300      6.11e-02    1.46e-01      2.32e-04    5.18e-04      8.26e-03    1.97e-02    5.4e-05
 287400      5.27e-02    4.30e-02      1.15e-03    9.79e-04      7.12e-03    5.80e-03    5.4e-05
 287500      5.61e-02    2.96e-02      1.33e-04    1.13e-04      7.59e-03    4.00e-03    5.4e-05
 287600      8.77e-02    1.01e-01      1.04e-03    1.12e-03      1.18e-02    1.36e-02    5.4e-05
 287700      2.21e-02    3.96e-02      2.03e-04    2.23e-04      2.98e-03    5.36e-03    5.4e-05
 287800      7.05e-02    4.63e-02      2.52e-03    2.39e-03      9.49e-03    6.21e-03    5.4e-05
 287900      5.13e-02    3.19e-02      2.39e-04    2.04e-04      6.94e-03    4.31e-03    5.4e-05
 288000      4.76e-02    1.26e-01      2.13e-04    3.79e-04      6.44e-03    1.71e-02    5.4e-05
 288100      4.58e-02    4.65e-02      1.70e-03    1.71e-03      6.17e-03    6.26e-03    5.4e-05
 288200      3.99e-02    3.38e-02      6.37e-04    6.27e-04      5.39e-03    4.56e-03    5.4e-05
 288300      4.87e-02    3.49e-02      1.41e-04    1.26e-04      6.59e-03    4.72e-03    5.4e-05
 288400      2.43e-02    3.08e-02      2.43e-04    2.03e-04      3.28e-03    4.16e-03    5.4e-05
 288500      4.15e-02    1.03e-01      8.69e-04    1.24e-03      5.60e-03    1.39e-02    5.4e-05
 288600      7.67e-02    7.41e-02      1.49e-03    1.52e-03      1.03e-02    1.00e-02    5.4e-05
 288700      2.75e-02    8.56e-02      1.93e-04    3.01e-04      3.72e-03    1.16e-02    5.4e-05
 288800      6.08e-02    3.42e-02      4.75e-04    4.06e-04      8.23e-03    4.62e-03    5.4e-05
 288900      6.02e-02    5.07e-02      8.36e-04    5.91e-04      8.14e-03    6.85e-03    5.4e-05
 289000      5.72e-02    3.20e-02      2.67e-04    2.07e-04      7.74e-03    4.32e-03    5.4e-05
 289100      8.60e-02    8.98e-02      5.29e-03    5.65e-03      1.15e-02    1.20e-02    5.4e-05
 289200      2.88e-02    3.21e-02      9.89e-04    9.65e-04      3.89e-03    4.33e-03    5.4e-05
 289300      2.94e-02    3.82e-02      7.76e-05    1.19e-04      3.97e-03    5.17e-03    5.4e-05
 289400      6.67e-02    3.61e-02      6.82e-04    6.97e-04      9.02e-03    4.88e-03    5.4e-05
 289500      1.53e-01    7.74e-02      1.51e-03    1.63e-03      2.06e-02    1.05e-02    5.4e-05
 289600      4.60e-02    5.30e-02      5.72e-04    6.13e-04      6.21e-03    7.16e-03    5.4e-05
 289700      7.34e-02    1.38e-01      1.78e-04    5.55e-04      9.93e-03    1.87e-02    5.4e-05
 289800      4.79e-02    7.07e-02      8.51e-04    1.21e-03      6.46e-03    9.55e-03    5.4e-05
 289900      5.30e-02    4.19e-02      7.25e-04    7.88e-04      7.15e-03    5.66e-03    5.4e-05
 290000      4.54e-02    5.80e-02      3.68e-04    3.89e-04      6.29e-03    8.04e-03    5.1e-05
 290100      8.67e-02    1.08e-01      1.63e-03    1.69e-03      1.20e-02    1.49e-02    5.1e-05
 290200      6.78e-02    7.04e-02      7.48e-04    5.09e-04      9.40e-03    9.76e-03    5.1e-05
 290300      4.52e-02    3.65e-02      1.23e-04    5.12e-05      6.27e-03    5.06e-03    5.1e-05
 290400      6.34e-02    8.19e-02      1.61e-03    1.17e-03      8.78e-03    1.13e-02    5.1e-05
 290500      2.70e-02    3.50e-02      1.02e-03    1.12e-03      3.73e-03    4.84e-03    5.1e-05
 290600      3.68e-02    7.12e-02      9.57e-05    1.31e-04      5.10e-03    9.87e-03    5.1e-05
 290700      6.60e-02    1.20e-01      7.64e-04    8.02e-04      9.15e-03    1.67e-02    5.1e-05
 290800      4.56e-02    9.82e-02      4.32e-04    3.09e-04      6.32e-03    1.36e-02    5.1e-05
 290900      4.18e-02    4.31e-02      1.13e-04    1.48e-04      5.79e-03    5.97e-03    5.1e-05
 291000      3.75e-02    1.25e-01      1.75e-03    1.30e-03      5.16e-03    1.73e-02    5.1e-05
 291100      6.78e-02    1.27e-01      3.05e-04    6.62e-04      9.40e-03    1.76e-02    5.1e-05
 291200      8.79e-02    1.12e-01      1.76e-03    1.94e-03      1.22e-02    1.55e-02    5.1e-05
 291300      8.47e-02    3.84e-02      1.59e-03    1.55e-03      1.17e-02    5.30e-03    5.1e-05
 291400      3.96e-02    1.36e-01      2.37e-04    4.63e-04      5.49e-03    1.88e-02    5.1e-05
 291500      6.86e-02    5.63e-02      9.05e-04    1.09e-03      9.51e-03    7.79e-03    5.1e-05
 291600      3.95e-02    4.46e-02      2.36e-03    2.31e-03      5.43e-03    6.14e-03    5.1e-05
 291700      3.87e-02    1.10e-01      2.00e-04    6.31e-04      5.36e-03    1.52e-02    5.1e-05
 291800      6.21e-02    7.27e-02      2.27e-04    2.70e-04      8.60e-03    1.01e-02    5.1e-05
 291900      7.84e-02    1.50e-01      1.04e-03    7.99e-04      1.09e-02    2.07e-02    5.1e-05
 292000      4.30e-02    2.68e-02      2.78e-04    2.97e-04      5.96e-03    3.72e-03    5.1e-05
 292100      1.01e-01    7.32e-02      7.18e-04    6.17e-04      1.41e-02    1.02e-02    5.1e-05
 292200      5.40e-02    3.01e-02      1.37e-04    2.36e-04      7.49e-03    4.18e-03    5.1e-05
 292300      1.25e-01    3.43e-02      3.66e-04    5.48e-04      1.73e-02    4.75e-03    5.1e-05
 292400      6.03e-02    6.56e-02      4.09e-04    3.56e-04      8.35e-03    9.10e-03    5.1e-05
 292500      5.45e-02    1.21e-01      4.27e-04    8.14e-04      7.55e-03    1.68e-02    5.1e-05
 292600      3.53e-02    4.06e-02      3.95e-04    4.03e-04      4.89e-03    5.63e-03    5.1e-05
 292700      8.17e-02    4.04e-02      4.77e-04    2.12e-04      1.13e-02    5.60e-03    5.1e-05
 292800      8.21e-02    3.19e-02      2.40e-04    5.96e-05      1.14e-02    4.42e-03    5.1e-05
 292900      6.19e-02    4.13e-02      9.82e-04    1.06e-03      8.57e-03    5.71e-03    5.1e-05
 293000      2.43e-02    3.44e-02      1.37e-03    1.42e-03      3.34e-03    4.75e-03    5.1e-05
 293100      3.50e-02    3.26e-02      7.53e-04    7.39e-04      4.85e-03    4.51e-03    5.1e-05
 293200      5.21e-02    3.18e-02      3.87e-04    2.84e-04      7.22e-03    4.40e-03    5.1e-05
 293300      7.83e-02    9.50e-02      1.37e-03    1.46e-03      1.08e-02    1.32e-02    5.1e-05
 293400      8.29e-02    6.53e-02      1.00e-03    1.07e-03      1.15e-02    9.05e-03    5.1e-05
 293500      2.71e-02    7.69e-02      2.48e-04    2.40e-04      3.75e-03    1.07e-02    5.1e-05
 293600      3.70e-02    1.47e-01      1.73e-03    1.69e-03      5.09e-03    2.04e-02    5.1e-05
 293700      6.39e-02    1.34e-01      1.28e-03    1.61e-03      8.84e-03    1.86e-02    5.1e-05
 293800      3.23e-02    1.27e-01      1.13e-03    1.05e-03      4.46e-03    1.76e-02    5.1e-05
 293900      3.22e-02    6.45e-02      7.07e-04    7.63e-04      4.45e-03    8.94e-03    5.1e-05
 294000      5.36e-02    8.78e-02      8.35e-04    1.05e-03      7.43e-03    1.22e-02    5.1e-05
 294100      9.63e-02    8.37e-02      2.63e-03    2.21e-03      1.33e-02    1.16e-02    5.1e-05
 294200      3.38e-02    4.26e-02      4.45e-04    4.66e-04      4.68e-03    5.91e-03    5.1e-05
 294300      9.06e-02    4.30e-02      5.53e-04    4.31e-04      1.26e-02    5.96e-03    5.1e-05
 294400      3.78e-02    2.84e-02      1.81e-03    1.77e-03      5.20e-03    3.89e-03    5.1e-05
 294500      3.36e-02    1.15e-01      1.37e-03    1.34e-03      4.63e-03    1.59e-02    5.1e-05
 294600      4.49e-02    1.04e-01      1.47e-03    1.57e-03      6.20e-03    1.45e-02    5.1e-05
 294700      9.89e-02    2.42e-02      3.26e-04    2.65e-04      1.37e-02    3.35e-03    5.1e-05
 294800      3.38e-02    3.89e-02      3.71e-04    4.18e-04      4.68e-03    5.39e-03    5.1e-05
 294900      5.56e-02    2.98e-02      4.66e-04    6.04e-04      7.71e-03    4.12e-03    5.1e-05
 295000      1.02e-01    4.15e-02      4.65e-04    6.88e-04      1.44e-02    5.89e-03    4.9e-05
 295100      6.17e-02    6.05e-02      3.17e-04    3.75e-04      8.78e-03    8.60e-03    4.9e-05
 295200      9.43e-02    5.88e-02      9.80e-04    1.39e-03      1.34e-02    8.35e-03    4.9e-05
 295300      5.10e-02    3.34e-02      8.78e-04    7.08e-04      7.25e-03    4.74e-03    4.9e-05
 295400      1.71e-01    6.22e-02      9.95e-04    1.31e-03      2.44e-02    8.83e-03    4.9e-05
 295500      4.88e-02    7.85e-02      1.18e-03    1.40e-03      6.91e-03    1.12e-02    4.9e-05
 295600      5.43e-02    4.12e-02      1.98e-03    2.09e-03      7.69e-03    5.82e-03    4.9e-05
 295700      6.33e-02    5.18e-02      1.82e-04    3.15e-04      9.01e-03    7.37e-03    4.9e-05
 295800      3.99e-02    6.97e-02      2.04e-03    2.18e-03      5.63e-03    9.88e-03    4.9e-05
 295900      3.41e-02    2.27e-02      7.01e-04    6.97e-04      4.84e-03    3.23e-03    4.9e-05
 296000      4.07e-02    6.48e-02      6.42e-04    6.06e-04      5.78e-03    9.21e-03    4.9e-05
 296100      5.84e-02    4.07e-02      9.72e-04    1.15e-03      8.29e-03    5.78e-03    4.9e-05
